,OPEN,HIGH,LOW,CLOSE,RSI
2013-08-26 00:00:00.005,3252.046,3329.365,3232.756,3329.365,0.0
2013-08-27 00:00:00.005,3336.002,3380.365,3326.367,3356.091,0.0
2013-08-28 00:00:00.005,3333.109,3379.697,3312.494,3358.053,0.0
2013-08-29 00:00:00.005,3371.532,3413.745,3354.709,3403.939,0.0
2013-08-30 00:00:00.005,3432.781,3483.369,3423.623,3450.228,0.0
2013-09-02 00:00:00.005,3498.886,3508.174,3343.325,3378.399,0.0
2013-09-03 00:00:00.005,3401.039,3492.637,3379.133,3488.448,0.0
2013-09-04 00:00:00.005,3491.22,3532.113,3481.313,3502.628,0.0
2013-09-05 00:00:00.005,3508.807,3523.695,3475.627,3486.935,0.0
2013-09-06 00:00:00.005,3501.12,3547.364,3488.461,3537.038,0.0
2013-09-09 00:00:00.005,3576.726,3678.795,3546.192,3640.477,0.0
2013-09-10 00:00:00.005,3690.421,3774.799,3680.199,3760.648,0.0
2013-09-11 00:00:00.005,3802.2,3851.688,3783.255,3824.347,0.0
2013-09-12 00:00:00.005,3846.138,3862.073,3791.717,3840.365,0.0
2013-09-13 00:00:00.005,3865.26,3902.969,3805.047,3823.111,0.0
2013-09-16 00:00:00.005,3882.701,3905.275,3825.923,3837.029,0.0
2013-09-17 00:00:00.005,3852.952,3852.952,3736.332,3737.318,0.0
2013-09-18 00:00:00.005,3727.853,3835.862,3726.739,3820.854,0.0
2013-09-23 00:00:00.005,3857.473,3944.809,3854.042,3940.543,0.0
2013-09-24 00:00:00.005,3965.158,4009.957,3938.667,4000.411,0.0
2013-09-25 00:00:00.005,4067.544,4094.406,4022.787,4059.302,0.0
2013-09-26 00:00:00.005,4042.435,4067.649,3900.918,3911.747,0.0
2013-09-27 00:00:00.005,3878.233,3892.292,3775.845,3796.806,0.0
2013-09-30 00:00:00.005,3802.165,3844.408,3793.876,3829.171,0.0
2013-10-08 00:00:00.005,3815.377,3912.231,3760.39,3908.874,0.0
