,OPEN,HIGH,LOW,CLOSE,RSI
2013-11-19 00:00:00.005,3667.71,3691.628,3653.381,3679.962,0.0
2013-11-20 00:00:00.005,3685.47,3714.68,3663.5,3712.701,0.0
2013-11-21 00:00:00.005,3694.793,3736.443,3677.905,3725.07,0.0
2013-11-22 00:00:00.005,3732.435,3734.217,3680.391,3688.341,0.0
2013-11-25 00:00:00.005,3681.1,3720.463,3677.876,3693.705,0.0
2013-11-26 00:00:00.005,3709.3,3724.276,3696.27,3707.887,0.0
2013-11-27 00:00:00.005,3706.237,3751.872,3701.064,3740.634,0.0
2013-11-28 00:00:00.005,3742.742,3777.105,3738.315,3759.336,0.0
2013-11-29 00:00:00.005,3759.158,3764.361,3737.691,3760.499,0.0
2013-12-02 00:00:00.005,3723.242,3774.783,3645.692,3686.946,0.0
2013-12-03 00:00:00.005,3679.927,3754.621,3674.518,3747.702,0.0
2013-12-04 00:00:00.005,3744.194,3862.9,3738.101,3845.266,0.0
2013-12-05 00:00:00.005,3858.308,3869.731,3828.578,3846.945,0.0
2013-12-06 00:00:00.005,3833.609,3840.392,3804.568,3818.007,0.0
2013-12-09 00:00:00.005,3826.579,3844.111,3813.609,3823.673,0.0
2013-12-10 00:00:00.005,3831.404,3871.294,3826.653,3841.25,0.0
2013-12-11 00:00:00.005,3822.184,3825.271,3758.406,3782.101,0.0
2013-12-12 00:00:00.005,3771.568,3799.049,3764.698,3774.442,0.0
2013-12-13 00:00:00.005,3756.717,3791.569,3750.641,3785.413,0.0
2013-12-16 00:00:00.005,3784.046,3792.407,3707.852,3710.266,0.0
2013-12-17 00:00:00.005,3708.589,3719.928,3670.569,3682.244,0.0
2013-12-18 00:00:00.005,3687.628,3693.442,3655.412,3666.631,0.0
2013-12-19 00:00:00.005,3677.796,3690.225,3632.729,3638.899,0.0
2013-12-20 00:00:00.005,3639.183,3649.672,3586.708,3607.031,0.0
2013-12-23 00:00:00.005,3603.375,3610.752,3554.496,3578.119,0.0
2013-12-24 00:00:00.005,3591.339,3625.307,3561.783,3586.932,0.0
2013-12-25 00:00:00.005,3588.941,3599.725,3572.418,3596.652,0.0
2013-12-26 00:00:00.005,3587.06,3588.158,3527.476,3532.227,0.0
2013-12-27 00:00:00.005,3533.192,3594.098,3526.533,3576.894,0.0
2013-12-30 00:00:00.005,3588.621,3599.952,3571.155,3573.814,0.0
2013-12-31 00:00:00.005,3564.607,3604.429,3558.918,3596.744,0.0
2014-01-02 00:00:00.005,3590.662,3594.727,3573.148,3584.358,0.0
2014-01-03 00:00:00.005,3569.051,3569.989,3516.779,3537.143,0.0
2014-01-06 00:00:00.005,3524.392,3524.427,3408.825,3412.508,0.0
2014-01-07 00:00:00.005,3393.362,3457.374,3384.468,3429.687,0.0
2014-01-08 00:00:00.005,3429.334,3452.277,3394.756,3401.563,0.0
2014-01-09 00:00:00.005,3398.182,3429.704,3373.164,3379.764,0.0
2014-01-10 00:00:00.005,3372.274,3378.793,3330.732,3344.731,0.0
2014-01-13 00:00:00.005,3346.745,3369.409,3315.479,3336.926,0.0
2014-01-14 00:00:00.005,3334.233,3366.667,3312.361,3366.262,0.0
2014-01-15 00:00:00.005,3361.93,3361.93,3328.741,3356.122,0.0
2014-01-16 00:00:00.005,3354.807,3376.502,3338.277,3361.105,0.0
2014-01-17 00:00:00.005,3346.988,3346.988,3296.56,3303.442,0.0
2014-01-20 00:00:00.005,3300.59,3308.686,3278.647,3293.665,0.0
2014-01-21 00:00:00.005,3298.987,3336.539,3298.987,3330.003,0.0
2014-01-22 00:00:00.005,3336.71,3418.078,3335.079,3415.644,0.0
2014-01-23 00:00:00.005,3416.094,3420.055,3390.321,3402.462,0.0
2014-01-24 00:00:00.005,3400.085,3442.433,3397.371,3424.118,0.0
2014-01-27 00:00:00.005,3404.964,3404.964,3375.289,3381.668,0.0
2014-01-28 00:00:00.005,3382.672,3407.541,3374.815,3403.063,0.0
2014-01-29 00:00:00.005,3405.784,3412.851,3394.135,3408.263,0.0
2014-01-30 00:00:00.005,3402.958,3402.958,3380.473,3383.784,0.0
2014-02-07 00:00:00.005,3367.393,3409.523,3357.512,3409.465,0.0
2014-02-10 00:00:00.005,3415.153,3478.349,3414.963,3476.028,0.0
2014-02-11 00:00:00.005,3470.996,3522.293,3466.269,3515.959,0.0
2014-02-12 00:00:00.005,3516.759,3534.123,3507.872,3529.695,0.0
2014-02-13 00:00:00.005,3529.138,3541.279,3500.813,3504.904,0.0
2014-02-14 00:00:00.005,3507.007,3555.153,3504.386,3551.659,0.0
2014-02-17 00:00:00.005,3573.809,3582.174,3530.889,3560.199,0.0
2014-02-18 00:00:00.005,3555.017,3555.017,3509.09,3525.207,0.0
2014-02-19 00:00:00.005,3522.146,3563.669,3514.005,3550.622,0.0
2014-02-20 00:00:00.005,3553.019,3587.149,3530.004,3544.217,0.0
2014-02-21 00:00:00.005,3540.554,3540.554,3469.375,3492.709,0.0
2014-02-24 00:00:00.005,3475.947,3475.947,3407.337,3427.7,0.0
2014-02-25 00:00:00.005,3427.272,3440.353,3341.432,3352.921,0.0
2014-02-26 00:00:00.005,3344.554,3356.075,3313.213,3355.87,0.0
2014-02-27 00:00:00.005,3358.252,3382.688,3344.729,3361.234,0.0
2014-02-28 00:00:00.005,3362.14,3378.703,3323.494,3376.857,0.0
2014-03-03 00:00:00.005,3373.451,3449.393,3364.213,3447.657,0.0
2014-03-04 00:00:00.005,3430.027,3441.165,3396.487,3435.273,0.0
2014-03-05 00:00:00.005,3439.511,3447.589,3403.213,3408.877,0.0
2014-03-06 00:00:00.005,3405.82,3421.447,3377.819,3414.473,0.0
2014-03-07 00:00:00.005,3405.052,3427.329,3378.225,3393.336,0.0
2014-03-10 00:00:00.005,3370.577,3370.577,3281.25,3289.706,0.0
2014-03-11 00:00:00.005,3278.51,3295.017,3251.493,3277.486,0.0
2014-03-12 00:00:00.005,3270.162,3284.631,3224.395,3259.068,0.0
2014-03-13 00:00:00.005,3261.955,3302.798,3260.934,3296.708,0.0
2014-03-14 00:00:00.005,3281.614,3283.078,3243.294,3267.167,0.0
2014-03-17 00:00:00.005,3270.965,3297.391,3256.529,3295.751,0.0
2014-03-18 00:00:00.005,3297.671,3326.545,3293.523,3311.346,0.0
2014-03-19 00:00:00.005,3303.175,3308.511,3271.054,3307.509,0.0
2014-03-20 00:00:00.005,3301.547,3327.392,3257.017,3258.532,0.0
2014-03-21 00:00:00.005,3249.789,3338.825,3244.856,3336.659,0.0
2014-03-24 00:00:00.005,3341.194,3394.197,3339.752,3384.882,0.0
2014-03-25 00:00:00.005,3399.875,3450.021,3398.676,3431.53,0.0
2014-03-26 00:00:00.005,3443.794,3460.893,3411.989,3421.79,0.0
2014-03-27 00:00:00.005,3410.942,3437.024,3378.837,3391.559,0.0
2014-03-28 00:00:00.005,3391.991,3418.608,3375.533,3387.251,0.0
2014-03-31 00:00:00.005,3395.034,3402.568,3336.589,3352.708,0.0
2014-04-01 00:00:00.005,3349.969,3385.121,3342.68,3377.852,0.0
2014-04-02 00:00:00.005,3382.36,3394.64,3372.935,3387.869,0.0
2014-04-03 00:00:00.005,3403.044,3407.917,3343.899,3353.94,0.0
2014-04-04 00:00:00.005,3345.702,3383.061,3337.376,3379.615,0.0
2014-04-08 00:00:00.005,3367.968,3418.106,3365.221,3415.877,0.0
2014-04-09 00:00:00.005,3426.622,3438.87,3413.856,3431.066,0.0
2014-04-10 00:00:00.005,3433.969,3515.753,3424.85,3495.267,0.0
2014-04-11 00:00:00.005,3494.153,3513.85,3480.916,3500.856,0.0
2014-04-14 00:00:00.005,3497.412,3504.129,3469.855,3493.53,0.0
2014-04-15 00:00:00.005,3483.912,3483.912,3450.963,3459.981,0.0
2014-04-16 00:00:00.005,3450.2,3468.632,3435.565,3456.024,0.0
2014-04-17 00:00:00.005,3459.782,3464.374,3442.548,3455.908,0.0
2014-04-18 00:00:00.005,3443.96,3456.543,3431.511,3454.337,0.0
2014-04-21 00:00:00.005,3431.206,3454.366,3385.734,3388.044,0.0
2014-04-22 00:00:00.005,3383.177,3411.238,3369.237,3402.807,0.0
2014-04-23 00:00:00.005,3396.016,3399.399,3372.433,3386.349,0.0
2014-04-24 00:00:00.005,3378.498,3392.644,3363.935,3365.971,0.0
2014-04-25 00:00:00.005,3370.99,3381.833,3328.086,3331.786,0.0
2014-04-28 00:00:00.005,3336.321,3339.181,3274.372,3280.514,0.0
2014-04-29 00:00:00.005,3282.072,3313.11,3267.351,3309.971,0.0
2014-04-30 00:00:00.005,3311.78,3358.752,3303.812,3358.225,0.0
2014-05-05 00:00:00.005,3354.727,3372.602,3341.946,3370.371,0.0
2014-05-06 00:00:00.005,3366.936,3390.886,3360.172,3374.462,0.0
2014-05-07 00:00:00.005,3369.417,3370.395,3336.838,3342.23,0.0
2014-05-08 00:00:00.005,3337.565,3388.383,3334.227,3354.104,0.0
2014-05-09 00:00:00.005,3358.507,3362.71,3324.564,3340.216,0.0
2014-05-12 00:00:00.005,3364.928,3418.803,3353.072,3414.16,0.0
2014-05-13 00:00:00.005,3411.23,3424.153,3394.571,3416.867,0.0
2014-05-14 00:00:00.005,3411.48,3429.625,3404.439,3416.086,0.0
2014-05-15 00:00:00.005,3410.533,3416.376,3374.704,3377.564,0.0
2014-05-16 00:00:00.005,3376.524,3396.054,3359.947,3391.894,0.0
2014-05-19 00:00:00.005,3384.775,3384.775,3341.994,3355.603,0.0
2014-05-20 00:00:00.005,3365.564,3377.958,3341.398,3351.158,0.0
2014-05-21 00:00:00.005,3339.849,3376.241,3322.238,3374.808,0.0
2014-05-22 00:00:00.005,3374.422,3403.719,3366.523,3370.102,0.0
2014-05-23 00:00:00.005,3365.789,3376.581,3350.809,3375.805,0.0
2014-05-26 00:00:00.005,3386.772,3389.357,3366.327,3378.499,0.0
2014-05-27 00:00:00.005,3373.695,3376.621,3357.782,3362.662,0.0
2014-05-28 00:00:00.005,3361.19,3380.341,3344.166,3374.903,0.0
2014-05-29 00:00:00.005,3375.791,3377.796,3346.059,3348.756,0.0
2014-05-30 00:00:00.005,3346.179,3356.82,3331.935,3343.721,0.0
2014-06-03 00:00:00.005,3345.839,3356.818,3334.61,3334.61,0.0
2014-06-04 00:00:00.005,3335.991,3336.85,3300.364,3317.46,0.0
2014-06-05 00:00:00.005,3313.352,3343.8,3306.33,3342.207,0.0
2014-06-06 00:00:00.005,3339.391,3340.618,3311.603,3327.583,0.0
2014-06-09 00:00:00.005,3322.272,3340.174,3309.819,3313.834,0.0
2014-06-10 00:00:00.005,3320.895,3355.644,3315.074,3354.971,0.0
2014-06-11 00:00:00.005,3355.933,3369.506,3350.681,3367.302,0.0
2014-06-12 00:00:00.005,3369.29,3383.942,3361.006,3366.14,0.0
2014-06-13 00:00:00.005,3352.861,3382.675,3342.195,3371.768,0.0
2014-06-16 00:00:00.005,3368.004,3398.115,3363.256,3395.448,0.0
2014-06-17 00:00:00.005,3385.151,3385.151,3358.198,3363.414,0.0
2014-06-18 00:00:00.005,3357.916,3362.541,3330.481,3334.119,0.0
2014-06-19 00:00:00.005,3334.157,3339.476,3272.477,3283.663,0.0
2014-06-20 00:00:00.005,3281.337,3302.751,3278.053,3300.65,0.0
2014-06-23 00:00:00.005,3285.295,3295.774,3273.605,3275.178,0.0
2014-06-24 00:00:00.005,3277.109,3297.611,3275.256,3294.971,0.0
2014-06-25 00:00:00.005,3290.469,3291.387,3269.31,3278.358,0.0
2014-06-26 00:00:00.005,3278.924,3305.573,3275.919,3297.133,0.0
2014-06-27 00:00:00.005,3291.808,3319.069,3282.328,3308.726,0.0
2014-06-30 00:00:00.005,3311.76,3328.429,3308.371,3323.329,0.0
2014-07-01 00:00:00.005,3325.203,3339.7,3313.821,3339.446,0.0
2014-07-02 00:00:00.005,3332.33,3354.737,3315.105,3353.191,0.0
2014-07-03 00:00:00.005,3355.648,3393.21,3345.258,3382.757,0.0
2014-07-04 00:00:00.005,3376.731,3376.731,3340.686,3349.524,0.0
2014-07-07 00:00:00.005,3348.795,3351.214,3329.548,3343.907,0.0
2014-07-08 00:00:00.005,3344.71,3369.988,3331.392,3369.421,0.0
2014-07-09 00:00:00.005,3367.631,3367.631,3317.967,3321.427,0.0
2014-07-10 00:00:00.005,3317.925,3352.19,3312.272,3336.81,0.0
2014-07-11 00:00:00.005,3332.436,3366.171,3331.533,3360.449,0.0
2014-07-14 00:00:00.005,3361.506,3399.895,3360.263,3398.846,0.0
2014-07-15 00:00:00.005,3395.291,3399.829,3374.589,3390.041,0.0
2014-07-16 00:00:00.005,3387.093,3438.44,3383.195,3429.569,0.0
2014-07-17 00:00:00.005,3427.192,3429.266,3395.748,3405.941,0.0
2014-07-18 00:00:00.005,3397.634,3429.465,3394.606,3418.739,0.0
2014-07-21 00:00:00.005,3415.862,3422.909,3394.793,3401.336,0.0
2014-07-22 00:00:00.005,3395.971,3430.016,3390.582,3422.365,0.0
2014-07-23 00:00:00.005,3422.636,3444.181,3422.084,3434.28,0.0
2014-07-24 00:00:00.005,3435.443,3465.646,3428.109,3463.609,0.0
2014-07-25 00:00:00.005,3464.731,3502.79,3464.608,3502.147,0.0
2014-07-28 00:00:00.005,3512.203,3558.647,3511.34,3554.805,0.0
2014-07-29 00:00:00.005,3545.654,3562.955,3532.554,3551.941,0.0
2014-07-30 00:00:00.005,3541.027,3553.372,3530.085,3541.253,0.0
2014-07-31 00:00:00.005,3540.942,3565.169,3524.648,3563.578,0.0
2014-08-01 00:00:00.005,3557.518,3587.304,3537.358,3538.82,0.0
2014-08-04 00:00:00.005,3539.94,3606.661,3539.158,3605.855,0.0
2014-08-05 00:00:00.005,3603.478,3614.428,3588.196,3612.285,0.0
2014-08-06 00:00:00.005,3601.189,3619.582,3574.663,3612.792,0.0
2014-08-07 00:00:00.005,3611.13,3615.91,3558.173,3563.503,0.0
2014-08-08 00:00:00.005,3558.789,3572.771,3545.267,3563.696,0.0
2014-08-11 00:00:00.005,3571.219,3615.169,3571.219,3613.169,0.0
2014-08-12 00:00:00.005,3613.521,3616.492,3594.258,3614.712,0.0
2014-08-13 00:00:00.005,3619.318,3640.334,3593.969,3628.218,0.0
2014-08-14 00:00:00.005,3622.771,3656.542,3609.062,3613.941,0.0
2014-08-15 00:00:00.005,3612.908,3659.842,3604.668,3650.214,0.0
2014-08-18 00:00:00.005,3654.644,3680.813,3652.118,3680.302,0.0
2014-08-19 00:00:00.005,3681.034,3681.104,3645.827,3679.652,0.0
2014-08-20 00:00:00.005,3675.024,3702.081,3661.117,3692.245,0.0
2014-08-21 00:00:00.005,3692.241,3692.241,3635.272,3673.475,0.0
2014-08-22 00:00:00.005,3668.078,3711.096,3657.851,3706.199,0.0
2014-08-25 00:00:00.005,3705.579,3727.428,3666.493,3701.133,0.0
2014-08-26 00:00:00.005,3692.14,3714.153,3645.914,3660.193,0.0
2014-08-27 00:00:00.005,3651.062,3669.872,3648.397,3654.992,0.0
2014-08-28 00:00:00.005,3654.636,3663.681,3614.031,3624.798,0.0
2014-08-29 00:00:00.005,3628.032,3659.46,3613.853,3658.673,0.0
2014-09-01 00:00:00.005,3657.712,3693.857,3652.872,3693.367,0.0
2014-09-02 00:00:00.005,3705.017,3750.112,3698.623,3749.902,0.0
2014-09-03 00:00:00.005,3760.661,3797.459,3760.055,3784.585,0.0
2014-09-04 00:00:00.005,3784.985,3844.31,3775.709,3842.3,0.0
2014-09-05 00:00:00.005,3847.599,3925.692,3837.875,3921.591,0.0
2014-09-09 00:00:00.005,3928.137,3949.746,3920.769,3941.425,0.0
2014-09-10 00:00:00.005,3933.258,3941.09,3907.294,3937.515,0.0
2014-09-11 00:00:00.005,3930.261,3984.015,3913.692,3927.307,0.0
2014-09-12 00:00:00.005,3916.693,3976.396,3904.972,3974.889,0.0
2014-09-15 00:00:00.005,3968.8,4007.723,3956.458,4006.879,0.0
2014-09-16 00:00:00.005,4006.209,4060.531,3938.855,3940.551,0.0
2014-09-17 00:00:00.005,3939.332,3977.069,3906.662,3974.926,0.0
2014-09-18 00:00:00.005,3968.763,4002.378,3958.736,3988.237,0.0
2014-09-19 00:00:00.005,3984.195,4009.365,3962.488,4003.402,0.0
2014-09-22 00:00:00.005,3992.161,3998.549,3942.476,3954.455,0.0
2014-09-23 00:00:00.005,3950.738,3990.154,3949.008,3988.101,0.0
2014-09-24 00:00:00.005,3978.793,4043.091,3969.732,4038.887,0.0
2014-09-25 00:00:00.005,4048.337,4094.118,4041.097,4060.401,0.0
2014-09-26 00:00:00.005,4049.958,4069.265,4031.767,4065.633,0.0
2014-09-29 00:00:00.005,4070.238,4094.287,4068.813,4087.559,0.0
2014-09-30 00:00:00.005,4104.465,4108.354,4083.174,4102.465,0.0
2014-10-08 00:00:00.005,4119.613,4145.643,4088.628,4145.384,0.0
2014-10-09 00:00:00.005,4153.495,4171.598,4130.689,4164.431,0.0
2014-10-10 00:00:00.005,4152.938,4159.093,4126.1,4146.667,0.0
2014-10-13 00:00:00.005,4133.988,4135.538,4081.069,4115.448,0.0
2014-10-14 00:00:00.005,4105.239,4137.088,4080.745,4106.168,0.0
2014-10-15 00:00:00.005,4099.394,4145.07,4097.995,4144.144,0.0
2014-10-16 00:00:00.005,4119.783,4192.132,4104.438,4120.603,0.0
2014-10-17 00:00:00.005,4108.394,4117.476,4013.593,4064.998,0.0
2014-10-20 00:00:00.005,4071.513,4108.711,4060.251,4107.136,0.0
2014-10-21 00:00:00.005,4100.43,4124.719,4077.263,4081.794,0.0
2014-10-22 00:00:00.005,4078.935,4092.147,4040.855,4046.169,0.0
2014-10-23 00:00:00.005,4038.712,4046.865,3978.18,3984.123,0.0
2014-10-24 00:00:00.005,3983.465,4010.28,3978.745,3992.343,0.0
2014-10-27 00:00:00.005,3982.158,3996.771,3958.512,3989.427,0.0
2014-10-28 00:00:00.005,4001.994,4103.423,4001.924,4102.978,0.0
2014-10-29 00:00:00.005,4111.543,4218.407,4107.281,4198.546,0.0
2014-10-30 00:00:00.005,4194.725,4337.197,4183.165,4328.679,0.0
2014-10-31 00:00:00.005,4327.269,4340.587,4278.394,4331.2,0.0
2014-11-03 00:00:00.005,4335.809,4445.597,4332.502,4434.949,0.0
2014-11-04 00:00:00.005,4455.598,4512.226,4428.59,4487.437,0.0
2014-11-05 00:00:00.005,4505.401,4513.682,4450.807,4454.333,0.0
2014-11-06 00:00:00.005,4445.193,4483.903,4396.509,4481.333,0.0
2014-11-07 00:00:00.005,4502.341,4533.675,4423.089,4455.79,0.0
2014-11-10 00:00:00.005,4481.532,4602.322,4461.641,4600.932,0.0
2014-11-11 00:00:00.005,4613.7,4630.203,4463.377,4512.488,0.0
2014-11-12 00:00:00.005,4494.038,4594.719,4475.931,4593.841,0.0
2014-11-13 00:00:00.005,4592.981,4600.749,4534.052,4575.382,0.0
2014-11-14 00:00:00.005,4556.693,4556.693,4494.982,4535.082,0.0
2014-11-17 00:00:00.005,4592.769,4604.169,4523.595,4558.669,0.0
2014-11-18 00:00:00.005,4591.218,4593.259,4551.274,4570.8,0.0
2014-11-19 00:00:00.005,4561.936,4589.014,4545.64,4552.303,0.0
2014-11-20 00:00:00.005,4533.955,4555.604,4509.183,4547.589,0.0
2014-11-21 00:00:00.005,4546.412,4611.981,4536.748,4609.801,0.0
2014-11-24 00:00:00.005,4662.615,4741.457,4625.729,4724.165,0.0
2014-11-25 00:00:00.005,4721.958,4820.911,4706.332,4820.088,0.0
2014-11-26 00:00:00.005,4823.336,4848.494,4753.204,4817.645,0.0
2014-11-27 00:00:00.005,4829.349,4836.429,4754.44,4806.679,0.0
2014-11-28 00:00:00.005,4830.306,4892.543,4804.308,4891.931,0.0
2014-12-01 00:00:00.005,4907.622,4976.223,4887.956,4914.175,0.0
2014-12-02 00:00:00.005,4881.43,5028.591,4866.907,5007.749,0.0
2014-12-03 00:00:00.005,5026.581,5096.612,4943.398,5042.629,0.0
2014-12-04 00:00:00.005,5035.875,5158.936,5019.685,5157.132,0.0
2014-12-05 00:00:00.005,5183.23,5194.859,4940.342,5060.941,0.0
2014-12-08 00:00:00.005,5074.529,5339.353,5066.984,5338.622,0.0
2014-12-09 00:00:00.005,5375.872,5619.652,5169.016,5217.332,0.0
2014-12-10 00:00:00.005,5246.208,5490.273,5203.114,5487.592,0.0
2014-12-11 00:00:00.005,5563.273,5687.13,5515.273,5642.587,0.0
2014-12-12 00:00:00.005,5703.206,5709.37,5605.619,5669.392,0.0
2014-12-15 00:00:00.005,5662.675,5757.44,5580.376,5738.146,0.0
2014-12-16 00:00:00.005,5757.545,5809.749,5674.091,5808.207,0.0
2014-12-17 00:00:00.005,5830.195,5939.861,5748.624,5885.873,0.0
2014-12-18 00:00:00.005,5887.946,6030.301,5842.521,5968.669,0.0
2014-12-19 00:00:00.005,5982.239,6297.088,5962.195,6287.144,0.0
2014-12-22 00:00:00.005,6391.082,6472.913,6110.596,6187.06,0.0
2014-12-23 00:00:00.005,6116.912,6203.403,5920.704,5945.666,0.0
2014-12-24 00:00:00.005,5911.295,5970.699,5767.634,5846.335,0.0
2014-12-25 00:00:00.005,5864.389,6083.682,5820.964,6082.555,0.0
2014-12-26 00:00:00.005,6106.253,6256.006,6033.868,6219.247,0.0
2014-12-29 00:00:00.005,6216.155,6340.097,6156.632,6238.815,0.0
2014-12-30 00:00:00.005,6205.509,6224.262,6027.646,6096.95,0.0
2014-12-31 00:00:00.005,6100.633,6189.062,6042.878,6158.437,0.0
2015-01-05 00:00:00.005,6203.152,6340.675,6156.664,6317.957,0.0
2015-01-06 00:00:00.005,6303.918,6443.379,6248.133,6412.282,0.0
2015-01-07 00:00:00.005,6395.623,6439.491,6340.591,6427.534,0.0
2015-01-08 00:00:00.005,6406.347,6408.979,6229.357,6250.074,0.0
2015-01-09 00:00:00.005,6197.625,6408.171,6183.437,6209.052,0.0
2015-01-12 00:00:00.005,6148.197,6148.197,5959.321,6037.323,0.0
2015-01-13 00:00:00.005,6037.349,6096.486,6005.477,6043.084,0.0
2015-01-14 00:00:00.005,6054.954,6060.007,5900.243,5947.206,0.0
2015-01-15 00:00:00.005,5937.217,6103.456,5913.386,6102.55,0.0
2015-01-16 00:00:00.005,6115.522,6160.263,6086.304,6118.327,0.0
2015-01-19 00:00:00.005,5796.832,5906.791,5578.345,5612.0,0.0
2015-01-20 00:00:00.005,5617.464,5773.227,5615.165,5746.745,0.0
2015-01-21 00:00:00.005,5785.532,5963.387,5751.166,5955.009,0.0
2015-01-22 00:00:00.005,5950.136,5971.473,5881.257,5963.657,0.0
2015-01-23 00:00:00.005,5978.054,6068.046,5942.271,5982.353,0.0
2015-01-26 00:00:00.005,5976.955,6080.156,5929.722,6078.063,0.0
2015-01-27 00:00:00.005,6072.046,6100.732,5935.869,6089.986,0.0
2015-01-28 00:00:00.005,6040.404,6116.784,6011.868,6053.301,0.0
2015-01-29 00:00:00.005,5974.096,6082.282,5956.087,6036.499,0.0
2015-01-30 00:00:00.005,6050.917,6067.461,5897.976,5899.633,0.0
2015-02-02 00:00:00.005,5790.339,5790.339,5670.906,5685.832,0.0
2015-02-03 00:00:00.005,5717.756,5776.753,5665.98,5775.398,0.0
2015-02-04 00:00:00.005,5783.964,5846.657,5764.665,5800.091,0.0
2015-02-05 00:00:00.005,5881.685,5883.353,5678.259,5679.569,0.0
2015-02-06 00:00:00.005,5641.752,5646.978,5480.454,5522.977,0.0
2015-02-09 00:00:00.005,5502.413,5563.39,5482.441,5524.788,0.0
2015-02-10 00:00:00.005,5533.722,5665.489,5523.283,5662.732,0.0
