,OPEN,HIGH,LOW,CLOSE,RSI
2013-08-26 00:00:00.005,247.746,250.917,247.354,250.503,0.0
2013-08-27 00:00:00.005,250.723,251.125,248.109,248.239,0.0
2013-08-28 00:00:00.005,247.35,247.35,242.11,242.674,0.0
2013-08-29 00:00:00.005,242.28,242.28,238.012,240.526,0.0
2013-08-30 00:00:00.005,240.644,245.046,239.682,244.402,0.0
2013-09-02 00:00:00.005,244.464,244.721,239.877,241.236,0.0
2013-09-03 00:00:00.005,241.142,244.041,240.743,243.674,0.0
2013-09-04 00:00:00.005,244.466,244.988,242.231,242.771,0.0
2013-09-05 00:00:00.005,242.908,242.969,240.372,241.457,0.0
2013-09-06 00:00:00.005,242.111,243.378,240.459,243.05,0.0
2013-09-09 00:00:00.005,243.291,248.057,240.275,248.035,0.0
2013-09-10 00:00:00.005,248.478,253.479,247.879,253.069,0.0
2013-09-11 00:00:00.005,253.612,257.812,253.612,257.539,0.0
2013-09-12 00:00:00.005,258.009,258.334,254.492,257.399,0.0
2013-09-13 00:00:00.005,257.696,257.696,251.096,251.986,0.0
2013-09-16 00:00:00.005,251.455,252.269,248.657,249.157,0.0
2013-09-17 00:00:00.005,248.242,248.852,245.815,248.04,0.0
2013-09-18 00:00:00.005,247.518,252.104,247.415,251.359,0.0
2013-09-23 00:00:00.005,252.449,256.565,252.011,256.477,0.0
2013-09-24 00:00:00.005,255.204,256.482,253.976,256.25,0.0
2013-09-25 00:00:00.005,256.344,256.449,253.393,255.197,0.0
2013-09-26 00:00:00.005,253.551,253.857,246.498,247.051,0.0
2013-09-27 00:00:00.005,245.117,249.875,244.297,248.678,0.0
2013-09-30 00:00:00.005,248.53,253.679,248.53,252.553,0.0
2013-10-08 00:00:00.005,252.125,254.441,250.085,254.2,0.0
2013-10-09 00:00:00.005,253.717,256.035,252.067,255.966,0.0
2013-10-10 00:00:00.005,256.091,256.821,254.362,255.709,0.0
2013-10-11 00:00:00.005,256.007,259.849,256.007,259.67,0.0
2013-10-14 00:00:00.005,260.268,260.374,258.227,258.706,0.0
2013-10-15 00:00:00.005,258.243,260.0,257.759,259.357,0.0
2013-10-16 00:00:00.005,258.535,258.55,253.884,255.3,0.0
2013-10-17 00:00:00.005,255.972,258.781,255.498,256.0,0.0
2013-10-18 00:00:00.005,255.505,257.046,255.347,256.466,0.0
2013-10-21 00:00:00.005,256.092,258.265,255.423,257.979,0.0
2013-10-22 00:00:00.005,258.142,258.597,256.065,256.684,0.0
2013-10-23 00:00:00.005,256.581,257.929,252.892,254.173,0.0
2013-10-24 00:00:00.005,254.426,254.958,253.628,254.121,0.0
2013-10-25 00:00:00.005,254.19,254.39,249.105,249.846,0.0
2013-10-28 00:00:00.005,249.387,250.125,248.551,249.773,0.0
2013-10-29 00:00:00.005,249.67,251.096,243.035,246.881,0.0
2013-10-30 00:00:00.005,246.878,249.675,246.059,249.646,0.0
2013-10-31 00:00:00.005,248.958,250.174,248.657,249.311,0.0
2013-11-01 00:00:00.005,248.576,249.721,247.907,249.261,0.0
2013-11-04 00:00:00.005,249.091,249.571,248.724,248.98,0.0
2013-11-05 00:00:00.005,248.904,250.458,248.067,250.338,0.0
2013-11-06 00:00:00.005,250.215,250.234,247.478,248.12,0.0
2013-11-07 00:00:00.005,247.881,248.547,247.125,248.347,0.0
2013-11-08 00:00:00.005,248.39,248.483,244.979,246.142,0.0
2013-11-11 00:00:00.005,246.163,246.291,244.205,245.416,0.0
2013-11-12 00:00:00.005,245.204,246.686,241.62,242.861,0.0
2013-11-13 00:00:00.005,242.123,242.353,238.717,238.921,0.0
2013-11-14 00:00:00.005,238.334,240.665,238.306,240.321,0.0
2013-11-15 00:00:00.005,240.111,246.708,240.111,244.379,0.0
2013-11-18 00:00:00.005,244.954,248.959,244.944,248.597,0.0
2013-11-19 00:00:00.005,248.703,249.619,248.085,248.951,0.0
2013-11-20 00:00:00.005,249.035,250.72,248.143,250.63,0.0
2013-11-21 00:00:00.005,249.805,250.911,249.034,250.826,0.0
2013-11-22 00:00:00.005,250.544,251.035,249.424,249.703,0.0
2013-11-25 00:00:00.005,249.316,250.561,248.36,249.232,0.0
2013-11-26 00:00:00.005,248.751,250.252,247.394,248.753,0.0
2013-11-27 00:00:00.005,248.103,250.547,248.085,250.083,0.0
2013-11-28 00:00:00.005,250.323,255.124,250.323,254.033,0.0
2013-11-29 00:00:00.005,253.116,255.603,253.116,255.548,0.0
2013-12-02 00:00:00.005,252.495,255.024,248.54,250.294,0.0
2013-12-03 00:00:00.005,250.074,255.053,249.856,254.751,0.0
2013-12-04 00:00:00.005,254.705,260.578,254.705,258.413,0.0
2013-12-05 00:00:00.005,258.342,259.458,257.665,258.472,0.0
2013-12-06 00:00:00.005,258.359,258.667,256.169,256.419,0.0
2013-12-09 00:00:00.005,256.294,258.047,256.088,257.123,0.0
2013-12-10 00:00:00.005,256.498,258.91,256.366,257.093,0.0
2013-12-11 00:00:00.005,256.271,256.517,252.375,253.455,0.0
2013-12-12 00:00:00.005,252.793,253.469,251.904,252.236,0.0
2013-12-13 00:00:00.005,251.847,253.776,251.012,253.651,0.0
2013-12-16 00:00:00.005,252.415,253.603,249.114,249.942,0.0
2013-12-17 00:00:00.005,248.997,250.53,248.898,249.378,0.0
2013-12-18 00:00:00.005,249.463,250.341,248.606,249.365,0.0
2013-12-19 00:00:00.005,249.643,251.144,248.769,249.337,0.0
2013-12-20 00:00:00.005,247.799,249.041,247.101,247.799,0.0
2013-12-23 00:00:00.005,247.118,248.108,245.888,247.11,0.0
2013-12-24 00:00:00.005,246.464,250.073,246.464,248.794,0.0
2013-12-25 00:00:00.005,248.788,251.269,248.788,251.269,0.0
2013-12-26 00:00:00.005,250.913,251.263,249.583,249.778,0.0
2013-12-27 00:00:00.005,249.614,252.35,249.472,252.294,0.0
2013-12-30 00:00:00.005,252.431,253.442,252.07,253.066,0.0
2013-12-31 00:00:00.005,253.0,253.788,251.965,253.627,0.0
2014-01-02 00:00:00.005,253.299,253.59,252.673,253.489,0.0
2014-01-03 00:00:00.005,253.392,253.392,249.705,250.046,0.0
2014-01-06 00:00:00.005,250.031,250.031,243.296,243.416,0.0
2014-01-07 00:00:00.005,243.214,246.72,243.002,244.61,0.0
2014-01-08 00:00:00.005,244.065,246.779,244.034,245.124,0.0
2014-01-09 00:00:00.005,245.231,246.843,244.957,245.512,0.0
2014-01-10 00:00:00.005,245.144,245.57,242.786,243.135,0.0
2014-01-13 00:00:00.005,242.851,244.758,241.723,242.074,0.0
2014-01-14 00:00:00.005,242.06,244.656,242.003,244.499,0.0
2014-01-15 00:00:00.005,244.772,245.28,244.085,245.116,0.0
2014-01-16 00:00:00.005,245.054,245.703,244.538,245.298,0.0
2014-01-17 00:00:00.005,245.142,245.251,243.485,244.124,0.0
2014-01-20 00:00:00.005,244.267,244.763,243.178,243.568,0.0
2014-01-21 00:00:00.005,243.58,245.536,243.58,245.206,0.0
2014-01-22 00:00:00.005,245.601,249.105,245.561,248.918,0.0
2014-01-23 00:00:00.005,249.097,249.733,248.513,249.069,0.0
2014-01-24 00:00:00.005,248.775,250.436,248.533,249.814,0.0
2014-01-27 00:00:00.005,249.322,249.322,247.91,248.389,0.0
2014-01-28 00:00:00.005,248.253,248.715,245.842,246.173,0.0
2014-01-29 00:00:00.005,246.131,248.387,245.984,248.087,0.0
2014-01-30 00:00:00.005,247.643,247.902,245.465,246.323,0.0
2014-02-07 00:00:00.005,245.021,247.537,243.664,246.914,0.0
2014-02-10 00:00:00.005,247.104,249.214,246.893,249.085,0.0
2014-02-11 00:00:00.005,249.115,249.584,247.298,248.249,0.0
2014-02-12 00:00:00.005,248.312,248.473,247.07,248.24,0.0
2014-02-13 00:00:00.005,247.786,247.88,245.339,245.523,0.0
2014-02-14 00:00:00.005,245.409,245.409,241.586,243.348,0.0
2014-02-17 00:00:00.005,243.5,243.991,241.948,243.09,0.0
2014-02-18 00:00:00.005,242.978,243.116,240.61,241.64,0.0
2014-02-19 00:00:00.005,241.312,242.815,240.854,242.114,0.0
2014-02-20 00:00:00.005,241.695,243.89,241.009,242.385,0.0
2014-02-21 00:00:00.005,242.216,242.769,240.256,241.043,0.0
2014-02-24 00:00:00.005,240.864,240.864,234.32,236.075,0.0
2014-02-25 00:00:00.005,235.918,236.369,227.823,229.117,0.0
2014-02-26 00:00:00.005,227.659,228.76,223.877,228.256,0.0
2014-02-27 00:00:00.005,228.309,229.44,226.58,227.248,0.0
2014-02-28 00:00:00.005,226.572,229.534,226.095,228.907,0.0
2014-03-03 00:00:00.005,228.522,232.624,227.934,232.342,0.0
2014-03-04 00:00:00.005,231.705,233.195,231.125,232.961,0.0
2014-03-05 00:00:00.005,232.892,235.341,232.892,234.279,0.0
2014-03-06 00:00:00.005,234.169,234.357,231.004,234.047,0.0
2014-03-07 00:00:00.005,233.81,234.183,231.509,232.117,0.0
2014-03-10 00:00:00.005,231.707,231.707,224.044,225.437,0.0
2014-03-11 00:00:00.005,225.176,226.529,224.247,226.349,0.0
2014-03-12 00:00:00.005,225.569,226.727,223.205,225.427,0.0
2014-03-13 00:00:00.005,225.383,228.722,225.383,228.239,0.0
2014-03-14 00:00:00.005,227.885,227.885,225.363,226.938,0.0
2014-03-17 00:00:00.005,225.485,228.44,225.485,228.223,0.0
2014-03-18 00:00:00.005,228.316,229.896,227.9,229.316,0.0
2014-03-19 00:00:00.005,229.123,229.186,227.715,228.436,0.0
2014-03-20 00:00:00.005,228.441,228.853,224.203,224.521,0.0
2014-03-21 00:00:00.005,223.936,225.888,221.461,222.745,0.0
2014-03-24 00:00:00.005,222.755,226.847,222.755,226.48,0.0
2014-03-25 00:00:00.005,226.711,228.482,225.915,228.079,0.0
2014-03-26 00:00:00.005,227.441,227.821,226.425,227.504,0.0
2014-03-27 00:00:00.005,227.225,227.531,225.826,226.674,0.0
2014-03-28 00:00:00.005,226.691,227.502,225.625,226.795,0.0
2014-03-31 00:00:00.005,226.859,227.531,223.558,224.985,0.0
2014-04-01 00:00:00.005,225.025,227.245,224.782,227.1,0.0
2014-04-02 00:00:00.005,226.886,228.049,226.687,227.157,0.0
2014-04-03 00:00:00.005,226.978,227.266,225.466,225.662,0.0
2014-04-04 00:00:00.005,225.392,227.275,225.167,227.251,0.0
2014-04-08 00:00:00.005,227.117,228.717,226.568,228.359,0.0
2014-04-09 00:00:00.005,228.632,230.431,228.548,230.234,0.0
2014-04-10 00:00:00.005,230.189,232.543,230.028,232.213,0.0
2014-04-11 00:00:00.005,232.428,232.846,231.492,232.154,0.0
2014-04-14 00:00:00.005,232.471,232.471,231.131,231.78,0.0
2014-04-15 00:00:00.005,231.746,231.746,230.556,230.917,0.0
2014-04-16 00:00:00.005,230.936,231.381,230.055,230.312,0.0
2014-04-17 00:00:00.005,230.365,231.519,230.365,230.924,0.0
2014-04-18 00:00:00.005,230.853,230.853,229.772,230.404,0.0
2014-04-21 00:00:00.005,229.91,230.229,226.935,227.093,0.0
2014-04-22 00:00:00.005,227.419,228.518,227.067,228.341,0.0
2014-04-23 00:00:00.005,228.45,228.856,227.277,227.728,0.0
2014-04-24 00:00:00.005,227.516,228.562,227.044,227.484,0.0
2014-04-25 00:00:00.005,227.506,228.534,226.007,226.132,0.0
2014-04-28 00:00:00.005,225.626,225.626,221.764,221.79,0.0
2014-04-29 00:00:00.005,221.635,224.446,221.635,224.304,0.0
2014-04-30 00:00:00.005,224.032,226.71,224.032,226.439,0.0
2014-05-05 00:00:00.005,226.276,226.404,224.661,225.965,0.0
2014-05-06 00:00:00.005,225.984,226.704,225.721,226.181,0.0
2014-05-07 00:00:00.005,226.004,226.004,223.894,224.325,0.0
2014-05-08 00:00:00.005,224.306,226.275,224.024,224.936,0.0
2014-05-09 00:00:00.005,225.007,225.181,223.496,224.081,0.0
2014-05-12 00:00:00.005,224.637,227.841,224.637,227.613,0.0
2014-05-13 00:00:00.005,227.687,228.04,225.321,225.736,0.0
2014-05-14 00:00:00.005,225.548,226.259,225.197,226.206,0.0
2014-05-15 00:00:00.005,226.207,226.891,225.043,225.48,0.0
2014-05-16 00:00:00.005,225.429,226.709,224.836,226.678,0.0
2014-05-19 00:00:00.005,226.246,226.28,223.108,224.208,0.0
2014-05-20 00:00:00.005,224.283,226.38,223.234,224.151,0.0
2014-05-21 00:00:00.005,223.825,225.659,222.755,225.574,0.0
2014-05-22 00:00:00.005,225.295,228.181,225.295,227.069,0.0
2014-05-23 00:00:00.005,227.047,228.767,227.006,228.55,0.0
2014-05-26 00:00:00.005,228.77,229.011,228.049,228.807,0.0
2014-05-27 00:00:00.005,228.617,228.617,227.07,227.218,0.0
2014-05-28 00:00:00.005,226.903,227.615,225.505,227.003,0.0
2014-05-29 00:00:00.005,227.01,227.415,225.836,225.956,0.0
2014-05-30 00:00:00.005,225.967,226.348,221.669,222.925,0.0
2014-06-03 00:00:00.005,222.857,223.278,221.052,221.688,0.0
2014-06-04 00:00:00.005,221.305,222.213,219.668,221.093,0.0
2014-06-05 00:00:00.005,221.086,223.64,220.874,223.542,0.0
2014-06-06 00:00:00.005,223.533,224.047,222.831,223.533,0.0
2014-06-09 00:00:00.005,223.291,224.242,222.949,223.415,0.0
2014-06-10 00:00:00.005,223.533,224.833,223.095,224.775,0.0
2014-06-11 00:00:00.005,224.589,225.09,223.418,224.765,0.0
2014-06-12 00:00:00.005,223.462,223.713,222.357,223.38,0.0
2014-06-13 00:00:00.005,223.42,224.23,222.565,223.959,0.0
2014-06-16 00:00:00.005,224.085,224.16,223.096,223.882,0.0
2014-06-17 00:00:00.005,223.617,223.617,221.819,221.969,0.0
2014-06-18 00:00:00.005,221.998,221.998,220.751,220.939,0.0
2014-06-19 00:00:00.005,220.609,221.244,218.37,219.278,0.0
2014-06-20 00:00:00.005,219.119,220.67,219.012,220.419,0.0
2014-06-23 00:00:00.005,220.185,221.005,218.943,219.419,0.0
2014-06-24 00:00:00.005,219.262,219.41,218.365,218.641,0.0
2014-06-25 00:00:00.005,218.708,218.708,216.847,217.451,0.0
2014-06-26 00:00:00.005,217.448,219.926,217.448,219.653,0.0
2014-06-27 00:00:00.005,219.72,220.78,219.602,220.552,0.0
2014-06-30 00:00:00.005,220.673,221.522,220.4,221.273,0.0
2014-07-01 00:00:00.005,221.181,222.013,220.857,221.976,0.0
2014-07-02 00:00:00.005,222.005,223.069,221.136,222.742,0.0
2014-07-03 00:00:00.005,222.966,223.748,222.45,223.487,0.0
2014-07-04 00:00:00.005,223.713,224.063,223.285,223.942,0.0
2014-07-07 00:00:00.005,223.905,225.087,223.582,224.985,0.0
2014-07-08 00:00:00.005,224.826,226.026,224.446,225.929,0.0
2014-07-09 00:00:00.005,225.867,226.258,223.936,223.984,0.0
2014-07-10 00:00:00.005,223.795,225.646,223.795,225.465,0.0
2014-07-11 00:00:00.005,225.323,226.023,224.808,226.012,0.0
2014-07-14 00:00:00.005,226.006,227.176,225.864,227.013,0.0
2014-07-15 00:00:00.005,226.832,227.259,226.008,226.81,0.0
2014-07-16 00:00:00.005,226.698,226.872,225.648,225.973,0.0
2014-07-17 00:00:00.005,225.756,226.075,224.965,225.556,0.0
2014-07-18 00:00:00.005,225.015,226.589,224.517,226.109,0.0
2014-07-21 00:00:00.005,226.058,226.463,225.686,226.087,0.0
2014-07-22 00:00:00.005,226.146,227.669,225.913,227.631,0.0
2014-07-23 00:00:00.005,227.365,228.037,226.915,227.199,0.0
2014-07-24 00:00:00.005,227.036,228.879,226.843,228.809,0.0
2014-07-25 00:00:00.005,228.841,230.177,228.693,230.096,0.0
2014-07-28 00:00:00.005,230.5,233.911,230.5,233.683,0.0
2014-07-29 00:00:00.005,233.797,236.799,233.792,235.854,0.0
2014-07-30 00:00:00.005,235.825,237.073,235.383,235.658,0.0
2014-07-31 00:00:00.005,235.626,237.531,235.581,237.36,0.0
2014-08-01 00:00:00.005,237.206,238.739,236.593,237.259,0.0
2014-08-04 00:00:00.005,237.096,239.461,237.096,239.405,0.0
2014-08-05 00:00:00.005,239.623,240.043,239.011,240.001,0.0
2014-08-06 00:00:00.005,239.502,240.617,238.482,240.435,0.0
2014-08-07 00:00:00.005,240.215,241.265,239.369,239.817,0.0
2014-08-08 00:00:00.005,239.348,240.202,239.305,239.481,0.0
2014-08-11 00:00:00.005,239.763,242.063,239.586,242.014,0.0
2014-08-12 00:00:00.005,242.023,243.871,241.931,243.821,0.0
2014-08-13 00:00:00.005,244.231,248.309,243.806,247.988,0.0
2014-08-14 00:00:00.005,248.075,249.72,247.164,248.547,0.0
2014-08-15 00:00:00.005,248.293,250.493,248.272,250.396,0.0
2014-08-18 00:00:00.005,249.961,252.974,249.961,252.903,0.0
2014-08-19 00:00:00.005,252.904,254.152,252.225,252.946,0.0
2014-08-20 00:00:00.005,252.803,253.972,252.611,253.855,0.0
2014-08-21 00:00:00.005,253.872,253.872,249.738,251.534,0.0
2014-08-22 00:00:00.005,251.469,252.823,251.074,252.695,0.0
2014-08-25 00:00:00.005,252.64,252.911,249.363,250.293,0.0
2014-08-26 00:00:00.005,249.989,251.366,247.656,248.122,0.0
2014-08-27 00:00:00.005,247.728,249.516,247.68,248.9,0.0
2014-08-28 00:00:00.005,248.835,250.498,248.671,250.116,0.0
