,OPEN,HIGH,LOW,CLOSE,RSI
2013-08-26 00:00:00.005,806.424,823.677,805.877,823.567,0.0
2013-08-27 00:00:00.005,822.855,830.715,821.374,830.632,0.0
2013-08-28 00:00:00.005,825.622,833.724,819.851,826.615,0.0
2013-08-29 00:00:00.005,826.869,829.39,821.298,827.533,0.0
2013-08-30 00:00:00.005,827.732,834.853,819.98,824.345,0.0
2013-09-02 00:00:00.005,826.863,828.209,814.745,826.206,0.0
2013-09-03 00:00:00.005,824.779,837.407,822.909,837.279,0.0
2013-09-04 00:00:00.005,837.312,840.253,833.471,838.19,0.0
2013-09-05 00:00:00.005,836.56,840.69,833.159,837.724,0.0
2013-09-06 00:00:00.005,837.777,847.761,837.24,845.749,0.0
2013-09-09 00:00:00.005,846.703,855.074,844.835,854.361,0.0
2013-09-10 00:00:00.005,854.877,863.845,853.792,863.694,0.0
2013-09-11 00:00:00.005,864.959,865.171,851.653,856.964,0.0
2013-09-12 00:00:00.005,853.163,861.194,851.577,859.149,0.0
2013-09-13 00:00:00.005,857.95,862.121,854.042,859.797,0.0
2013-09-16 00:00:00.005,860.122,863.631,856.924,860.491,0.0
2013-09-17 00:00:00.005,859.776,859.776,845.722,845.962,0.0
2013-09-18 00:00:00.005,844.419,854.868,844.327,854.592,0.0
2013-09-23 00:00:00.005,856.756,870.25,856.756,870.036,0.0
2013-09-24 00:00:00.005,869.663,873.163,861.616,871.262,0.0
2013-09-25 00:00:00.005,869.362,876.948,866.414,868.472,0.0
2013-09-26 00:00:00.005,865.807,865.995,851.064,851.466,0.0
2013-09-27 00:00:00.005,850.185,856.641,849.041,852.897,0.0
2013-09-30 00:00:00.005,855.476,863.98,855.476,863.855,0.0
2013-10-08 00:00:00.005,863.671,873.67,861.482,873.526,0.0
2013-10-09 00:00:00.005,871.713,883.144,868.898,883.02,0.0
2013-10-10 00:00:00.005,884.463,885.889,874.6,876.831,0.0
2013-10-11 00:00:00.005,879.961,891.944,879.961,891.789,0.0
2013-10-14 00:00:00.005,892.818,901.469,890.864,901.385,0.0
2013-10-15 00:00:00.005,902.137,904.064,895.3,902.435,0.0
2013-10-16 00:00:00.005,899.667,899.671,873.116,877.676,0.0
2013-10-17 00:00:00.005,881.571,887.317,873.49,876.56,0.0
2013-10-18 00:00:00.005,875.4,883.96,873.394,882.714,0.0
2013-10-21 00:00:00.005,885.392,900.842,883.496,900.718,0.0
2013-10-22 00:00:00.005,900.8,903.36,890.696,893.337,0.0
2013-10-23 00:00:00.005,892.422,896.314,868.906,873.289,0.0
2013-10-24 00:00:00.005,870.349,875.22,865.619,868.016,0.0
2013-10-25 00:00:00.005,867.706,870.339,846.814,852.494,0.0
2013-10-28 00:00:00.005,850.545,852.612,843.431,848.786,0.0
