,OPEN,HIGH,LOW,CLOSE,MACD
2014-01-23 00:00:00.005,3786.415,3791.249,3771.279,3779.388,0.0
2014-01-24 00:00:00.005,3771.614,3810.358,3765.615,3796.976,0.0
2014-01-27 00:00:00.005,3782.709,3782.744,3754.969,3764.067,0.0
2014-01-28 00:00:00.005,3766.828,3786.444,3752.915,3771.215,0.0
2014-01-29 00:00:00.005,3774.923,3788.388,3772.881,3787.874,0.0
2014-01-30 00:00:00.005,3785.488,3785.488,3755.876,3756.146,0.0
2014-02-07 00:00:00.005,3740.553,3775.48,3726.906,3775.339,0.0
2014-02-10 00:00:00.005,3785.032,3856.868,3785.032,3854.114,0.0
2014-02-11 00:00:00.005,3852.313,3892.733,3848.876,3879.493,0.0
2014-02-12 00:00:00.005,3881.037,3888.899,3871.94,3884.62,0.0
2014-02-13 00:00:00.005,3879.901,3907.573,3872.329,3876.29,0.0
2014-02-14 00:00:00.005,3874.908,3894.494,3872.563,3894.415,0.0
2014-02-17 00:00:00.005,3914.613,3923.471,3898.789,3920.51,0.0
2014-02-18 00:00:00.005,3919.171,3919.171,3876.265,3883.952,0.0
2014-02-19 00:00:00.005,3883.174,3932.054,3876.214,3918.316,0.0
2014-02-20 00:00:00.005,3921.352,3949.527,3890.509,3891.545,0.0
2014-02-21 00:00:00.005,3889.298,3891.843,3843.675,3856.062,0.0
2014-02-24 00:00:00.005,3833.065,3833.76,3773.901,3800.242,0.0
2014-02-25 00:00:00.005,3799.83,3813.406,3719.738,3726.655,0.0
2014-02-26 00:00:00.005,3713.37,3730.928,3699.725,3729.524,0.0
2014-02-27 00:00:00.005,3736.896,3756.687,3726.852,3728.718,0.0
2014-02-28 00:00:00.005,3725.759,3755.886,3693.347,3751.163,0.0
2014-03-03 00:00:00.005,3743.474,3770.22,3732.854,3765.979,0.0
2014-03-04 00:00:00.005,3760.155,3771.075,3741.579,3763.98,0.0
2014-03-05 00:00:00.005,3766.136,3772.263,3739.571,3740.255,0.0
2014-03-06 00:00:00.005,3737.168,3757.397,3706.141,3750.272,0.0
2014-03-07 00:00:00.005,3750.294,3767.581,3740.255,3745.681,0.0
2014-03-10 00:00:00.005,3724.95,3724.95,3650.644,3655.003,0.0
2014-03-11 00:00:00.005,3651.415,3672.671,3643.278,3657.589,0.0
2014-03-12 00:00:00.005,3655.026,3682.843,3638.395,3658.692,0.0
2014-03-13 00:00:00.005,3665.862,3706.552,3663.676,3695.419,0.0
2014-03-14 00:00:00.005,3688.608,3695.239,3662.611,3674.464,0.0
2014-03-17 00:00:00.005,3689.074,3703.368,3674.162,3702.633,0.0
2014-03-18 00:00:00.005,3702.449,3716.462,3698.915,3699.756,0.0
2014-03-19 00:00:00.005,3695.772,3695.772,3660.078,3678.716,0.0
2014-03-20 00:00:00.005,3674.641,3697.045,3637.976,3639.39,0.0
2014-03-21 00:00:00.005,3636.777,3732.237,3624.314,3729.076,0.0
2014-03-24 00:00:00.005,3731.972,3755.908,3712.247,3744.941,0.0
2014-03-25 00:00:00.005,3739.738,3759.658,3732.447,3737.483,0.0
2014-03-26 00:00:00.005,3742.217,3752.239,3729.618,3736.375,0.0
2014-03-27 00:00:00.005,3732.636,3754.46,3707.603,3719.321,0.0
2014-03-28 00:00:00.005,3718.336,3735.815,3703.547,3710.631,0.0
2014-03-31 00:00:00.005,3709.79,3718.233,3678.073,3694.297,0.0
2014-04-01 00:00:00.005,3694.0,3725.448,3689.578,3713.111,0.0
2014-04-02 00:00:00.005,3714.82,3737.774,3714.82,3734.366,0.0
2014-04-03 00:00:00.005,3741.305,3753.922,3715.145,3716.312,0.0
2014-04-04 00:00:00.005,3712.674,3747.281,3706.729,3746.339,0.0
2014-04-08 00:00:00.005,3741.47,3823.866,3741.012,3818.342,0.0
2014-04-09 00:00:00.005,3820.797,3827.76,3809.63,3819.686,0.0
2014-04-10 00:00:00.005,3821.814,3895.548,3809.105,3874.322,0.0
2014-04-11 00:00:00.005,3874.725,3876.906,3851.165,3864.67,0.0
2014-04-14 00:00:00.005,3863.889,3868.847,3844.074,3858.657,0.0
2014-04-15 00:00:00.005,3853.794,3853.794,3800.968,3806.26,0.0
2014-04-16 00:00:00.005,3803.052,3823.045,3793.352,3805.791,0.0
2014-04-17 00:00:00.005,3810.772,3819.331,3793.568,3799.487,0.0
2014-04-18 00:00:00.005,3793.393,3801.87,3768.951,3795.617,0.0
2014-04-21 00:00:00.005,3783.553,3802.919,3742.281,3743.472,0.0
2014-04-22 00:00:00.005,3742.63,3759.293,3721.718,3758.158,0.0
2014-04-23 00:00:00.005,3754.536,3765.087,3747.975,3755.596,0.0
2014-04-24 00:00:00.005,3754.973,3772.196,3750.354,3755.0,0.0
2014-04-25 00:00:00.005,3758.66,3759.449,3724.659,3725.476,0.0
2014-04-28 00:00:00.005,3723.287,3725.582,3678.204,3680.433,0.0
2014-04-29 00:00:00.005,3679.55,3703.105,3677.057,3701.858,0.0
2014-04-30 00:00:00.005,3701.677,3709.065,3697.655,3705.192,0.0
2014-05-05 00:00:00.005,3701.006,3709.942,3676.395,3704.383,0.0
2014-05-06 00:00:00.005,3702.524,3724.811,3699.452,3706.029,0.0
2014-05-07 00:00:00.005,3702.507,3702.507,3684.269,3686.193,0.0
2014-05-08 00:00:00.005,3684.18,3721.301,3679.558,3686.387,0.0
2014-05-09 00:00:00.005,3688.899,3691.831,3670.495,3680.231,0.0
2014-05-12 00:00:00.005,3694.57,3736.099,3687.972,3732.302,0.0
2014-05-13 00:00:00.005,3731.909,3735.309,3718.01,3723.729,0.0
2014-05-14 00:00:00.005,3724.102,3735.255,3720.006,3723.202,0.0
2014-05-15 00:00:00.005,3721.809,3721.809,3691.765,3692.948,0.0
2014-05-16 00:00:00.005,3692.175,3695.728,3675.78,3686.283,0.0
2014-05-19 00:00:00.005,3683.666,3683.666,3642.013,3653.551,0.0
2014-05-20 00:00:00.005,3658.039,3668.584,3649.656,3652.104,0.0
2014-05-21 00:00:00.005,3650.189,3677.817,3633.505,3676.19,0.0
2014-05-22 00:00:00.005,3676.049,3710.075,3674.09,3674.435,0.0
2014-05-23 00:00:00.005,3675.533,3702.216,3675.533,3701.341,0.0
2014-05-26 00:00:00.005,3708.219,3720.352,3700.589,3711.082,0.0
2014-05-27 00:00:00.005,3710.051,3715.911,3702.274,3703.863,0.0
2014-05-28 00:00:00.005,3703.942,3729.153,3695.704,3728.425,0.0
2014-05-29 00:00:00.005,3728.76,3736.466,3713.815,3714.837,0.0
2014-05-30 00:00:00.005,3714.585,3721.235,3702.485,3710.766,0.0
2014-06-03 00:00:00.005,3711.78,3724.732,3705.374,3705.374,0.0
2014-06-04 00:00:00.005,3705.561,3705.561,3672.105,3683.258,0.0
2014-06-05 00:00:00.005,3682.25,3714.773,3680.211,3713.851,0.0
2014-06-06 00:00:00.005,3713.783,3713.783,3682.947,3696.263,0.0
2014-06-09 00:00:00.005,3691.421,3719.997,3686.621,3695.716,0.0
2014-06-10 00:00:00.005,3700.663,3727.439,3693.793,3726.849,0.0
2014-06-11 00:00:00.005,3722.962,3727.66,3715.434,3725.581,0.0
2014-06-12 00:00:00.005,3723.68,3729.82,3718.527,3723.055,0.0
2014-06-13 00:00:00.005,3722.51,3761.037,3721.231,3753.594,0.0
2014-06-16 00:00:00.005,3753.42,3778.539,3752.336,3772.888,0.0
2014-06-17 00:00:00.005,3770.008,3770.008,3748.517,3748.746,0.0
2014-06-18 00:00:00.005,3748.141,3751.537,3726.666,3733.283,0.0
2014-06-19 00:00:00.005,3734.042,3738.911,3688.881,3696.609,0.0
2014-06-20 00:00:00.005,3697.408,3709.922,3696.03,3708.746,0.0
2014-06-23 00:00:00.005,3709.254,3721.989,3707.86,3709.124,0.0
2014-06-24 00:00:00.005,3709.221,3728.469,3709.191,3727.989,0.0
2014-06-25 00:00:00.005,3728.625,3728.625,3711.404,3718.437,0.0
