,OPEN,HIGH,LOW,CLOSE
2013-08-26 00:00:00.005,6.51,6.81,6.51,6.8
2013-08-27 00:00:00.005,6.94,7.23,6.94,7.08
2013-08-28 00:00:00.005,7.07,7.44,6.96,7.24
2013-08-29 00:00:00.005,7.19,7.36,6.98,7.1
2013-08-30 00:00:00.005,7.1,7.62,7.05,7.44
2013-09-02 00:00:00.005,7.4,7.48,7.02,7.09
2013-09-03 00:00:00.005,7.09,7.25,7.03,7.16
2013-09-04 00:00:00.005,7.15,7.4,7.13,7.24
2013-09-05 00:00:00.005,7.21,7.36,7.14,7.25
2013-09-06 00:00:00.005,7.23,7.65,7.23,7.47
2013-09-09 00:00:00.005,7.5,7.59,7.3,7.45
2013-09-10 00:00:00.005,7.5,7.89,7.41,7.65
2013-09-11 00:00:00.005,7.66,7.77,7.39,7.57
2013-09-12 00:00:00.005,7.56,7.66,7.46,7.56
2013-09-13 00:00:00.005,7.56,7.67,7.36,7.36
2013-09-16 00:00:00.005,7.34,7.42,7.24,7.26
2013-09-17 00:00:00.005,7.39,7.8,7.37,7.46
2013-09-18 00:00:00.005,7.39,7.62,7.39,7.45
2013-09-23 00:00:00.005,7.49,7.86,7.49,7.78
2013-09-24 00:00:00.005,7.75,8.56,7.75,8.56
2013-09-25 00:00:00.005,8.4,8.56,8.23,8.25
2013-09-26 00:00:00.005,8.17,8.22,7.71,7.78
2013-09-27 00:00:00.005,7.69,8.17,7.69,8.01
2013-09-30 00:00:00.005,8.02,8.33,8.01,8.14
2013-10-08 00:00:00.005,8.12,8.58,8.12,8.45
2013-10-09 00:00:00.005,8.58,8.58,8.26,8.43
2013-10-10 00:00:00.005,8.49,8.89,8.43,8.64
2013-10-11 00:00:00.005,8.81,9.5,8.77,9.22
2013-10-14 00:00:00.005,9.25,10.1,9.25,10.0
2013-10-15 00:00:00.005,9.93,10.27,9.55,9.81
2013-10-16 00:00:00.005,9.67,9.67,9.08,9.35
2013-10-17 00:00:00.005,9.41,9.84,9.41,9.46
2013-10-18 00:00:00.005,9.48,9.49,9.16,9.19
2013-10-21 00:00:00.005,9.25,9.94,9.25,9.87
2013-10-22 00:00:00.005,9.87,10.04,9.28,9.46
2013-10-23 00:00:00.005,9.49,9.55,8.77,8.81
2013-10-24 00:00:00.005,8.8,9.03,8.67,8.68
2013-10-25 00:00:00.005,8.68,8.8,8.29,8.39
2013-10-28 00:00:00.005,8.39,8.55,8.37,8.49
2013-10-29 00:00:00.005,8.52,8.73,7.97,8.16
2013-10-30 00:00:00.005,8.17,8.72,8.06,8.7
2013-10-31 00:00:00.005,8.5,8.58,8.1,8.22
2013-11-01 00:00:00.005,8.27,8.34,7.85,8.23
2013-11-04 00:00:00.005,8.24,8.53,8.12,8.44
2013-11-05 00:00:00.005,8.37,8.65,8.1,8.46
2013-11-06 00:00:00.005,8.4,8.83,8.4,8.54
2013-11-07 00:00:00.005,8.55,8.56,8.25,8.28
2013-11-08 00:00:00.005,8.2,8.33,8.06,8.25
2013-11-11 00:00:00.005,8.22,8.33,8.12,8.22
2013-11-12 00:00:00.005,8.23,8.53,8.12,8.51
2013-11-13 00:00:00.005,8.42,8.44,8.17,8.19
2013-11-14 00:00:00.005,8.19,8.84,8.17,8.7
2013-11-15 00:00:00.005,8.87,9.57,8.8,9.18
2013-11-18 00:00:00.005,9.38,9.53,9.21,9.48
2013-11-19 00:00:00.005,9.36,9.39,9.06,9.23
