,OPEN,HIGH,LOW,CLOSE
2013-08-26 00:00:00.005,5.9,6.0,5.88,5.99
2013-08-27 00:00:00.005,5.99,6.03,5.92,5.97
2013-08-28 00:00:00.005,5.94,6.12,5.89,6.06
2013-08-29 00:00:00.005,6.02,6.05,5.88,5.9
2013-08-30 00:00:00.005,5.9,5.92,5.75,5.76
2013-09-02 00:00:00.005,5.8,5.91,5.7,5.85
2013-09-03 00:00:00.005,5.85,5.95,5.82,5.94
2013-09-04 00:00:00.005,5.93,6.05,5.85,5.96
2013-09-05 00:00:00.005,5.92,5.92,5.84,5.85
2013-09-06 00:00:00.005,5.85,5.9,5.81,5.87
2013-09-09 00:00:00.005,5.9,6.04,5.86,6.0
2013-09-10 00:00:00.005,6.01,6.25,6.0,6.14
2013-09-11 00:00:00.005,6.16,6.56,6.08,6.4
2013-09-12 00:00:00.005,6.33,6.37,6.22,6.29
2013-09-13 00:00:00.005,6.27,6.28,6.1,6.12
2013-09-16 00:00:00.005,6.15,6.17,6.04,6.06
2013-09-17 00:00:00.005,6.07,6.07,5.83,5.85
2013-09-18 00:00:00.005,5.85,5.9,5.81,5.88
2013-09-23 00:00:00.005,5.9,5.97,5.88,5.97
2013-09-24 00:00:00.005,5.97,5.97,5.83,5.86
2013-09-25 00:00:00.005,5.86,5.9,5.8,5.82
2013-09-26 00:00:00.005,5.81,5.81,5.66,5.67
2013-09-27 00:00:00.005,5.64,5.83,5.64,5.73
2013-09-30 00:00:00.005,5.75,5.76,5.68,5.71
2013-10-08 00:00:00.005,5.68,5.75,5.59,5.74
2013-10-09 00:00:00.005,5.71,5.74,5.67,5.72
2013-10-10 00:00:00.005,5.72,5.72,5.58,5.65
2013-10-11 00:00:00.005,5.7,5.78,5.69,5.73
2013-10-14 00:00:00.005,5.73,5.83,5.72,5.81
2013-10-15 00:00:00.005,5.81,5.83,5.68,5.73
2013-10-16 00:00:00.005,5.7,5.72,5.59,5.62
2013-10-17 00:00:00.005,5.65,5.91,5.62,5.74
2013-10-18 00:00:00.005,5.72,5.74,5.67,5.71
2013-10-21 00:00:00.005,5.7,5.83,5.64,5.75
2013-10-22 00:00:00.005,5.7,5.89,5.68,5.8
2013-10-23 00:00:00.005,5.8,5.88,5.74,5.77
2013-10-24 00:00:00.005,5.75,5.77,5.63,5.65
2013-10-25 00:00:00.005,5.65,5.73,5.51,5.66
2013-10-28 00:00:00.005,5.6,5.65,5.5,5.52
2013-10-29 00:00:00.005,5.51,5.58,5.25,5.34
2013-10-30 00:00:00.005,5.34,5.43,5.3,5.43
2013-10-31 00:00:00.005,5.39,5.42,5.34,5.38
2013-11-01 00:00:00.005,5.38,5.53,5.35,5.48
2013-11-04 00:00:00.005,5.48,5.51,5.41,5.44
2013-11-05 00:00:00.005,5.41,5.42,5.36,5.42
2013-11-06 00:00:00.005,5.42,5.52,5.37,5.39
2013-11-07 00:00:00.005,5.37,5.46,5.36,5.39
2013-11-08 00:00:00.005,5.38,5.42,5.26,5.26
2013-11-11 00:00:00.005,5.25,5.28,5.22,5.25
2013-11-12 00:00:00.005,5.26,5.4,5.24,5.33
2013-11-13 00:00:00.005,5.29,5.31,5.17,5.18
2013-11-14 00:00:00.005,5.19,5.27,5.19,5.22
2013-11-15 00:00:00.005,5.23,5.34,5.2,5.28
2013-11-18 00:00:00.005,5.29,5.42,5.27,5.41
2013-11-19 00:00:00.005,5.42,5.43,5.35,5.4
2013-11-20 00:00:00.005,5.45,5.46,5.36,5.42
2013-11-21 00:00:00.005,5.5,5.96,5.46,5.96
2013-11-22 00:00:00.005,6.0,6.49,5.96,6.15
2013-11-25 00:00:00.005,6.09,6.28,5.9,6.23
2013-11-26 00:00:00.005,6.12,6.28,6.02,6.07
2013-11-27 00:00:00.005,6.06,6.18,5.9,6.16
2013-11-28 00:00:00.005,6.26,6.38,6.1,6.12
2013-11-29 00:00:00.005,6.05,6.12,5.94,6.05
2013-12-02 00:00:00.005,5.85,5.98,5.51,5.65
2013-12-03 00:00:00.005,5.6,5.84,5.59,5.78
2013-12-04 00:00:00.005,5.75,5.91,5.72,5.83
2013-12-05 00:00:00.005,5.82,5.99,5.81,5.93
2013-12-06 00:00:00.005,5.9,5.93,5.8,5.84
2013-12-09 00:00:00.005,5.88,5.93,5.77,5.81
2013-12-10 00:00:00.005,5.83,5.84,5.72,5.73
2013-12-11 00:00:00.005,5.71,5.72,5.55,5.59
2013-12-12 00:00:00.005,5.55,5.62,5.55,5.58
2013-12-13 00:00:00.005,5.56,5.58,5.51,5.55
2013-12-16 00:00:00.005,5.57,5.59,5.38,5.4
2013-12-17 00:00:00.005,5.45,5.45,5.35,5.41
2013-12-18 00:00:00.005,5.4,5.44,5.36,5.38
2013-12-19 00:00:00.005,5.39,5.47,5.36,5.4
2013-12-20 00:00:00.005,5.41,5.46,5.24,5.27
2013-12-23 00:00:00.005,5.26,5.28,5.06,5.1
2013-12-24 00:00:00.005,5.1,5.17,5.08,5.13
2013-12-25 00:00:00.005,5.13,5.14,5.03,5.11
2013-12-26 00:00:00.005,5.08,5.09,4.86,4.89
2013-12-27 00:00:00.005,4.88,4.94,4.83,4.91
2013-12-30 00:00:00.005,4.91,4.95,4.86,4.88
2013-12-31 00:00:00.005,4.85,5.07,4.8,4.95
2014-01-02 00:00:00.005,4.91,4.98,4.87,4.92
