,OPEN,HIGH,LOW,CLOSE
2013-08-26 00:00:00.005,4.28,4.31,4.26,4.3
2013-08-27 00:00:00.005,4.29,4.31,4.26,4.28
2013-08-28 00:00:00.005,4.28,4.28,4.24,4.24
2013-08-29 00:00:00.005,4.26,4.27,4.22,4.23
2013-08-30 00:00:00.005,4.24,4.25,4.21,4.25
2013-09-02 00:00:00.005,4.25,4.28,4.23,4.24
2013-09-03 00:00:00.005,4.26,4.3,4.23,4.29
2013-09-04 00:00:00.005,4.28,4.31,4.26,4.29
2013-09-05 00:00:00.005,4.29,4.31,4.28,4.3
2013-09-06 00:00:00.005,4.3,4.32,4.28,4.3
2013-09-09 00:00:00.005,4.31,4.6,4.3,4.53
2013-09-10 00:00:00.005,4.5,4.5,4.42,4.47
2013-09-11 00:00:00.005,4.45,4.48,4.41,4.43
2013-09-12 00:00:00.005,4.43,4.58,4.41,4.52
2013-09-13 00:00:00.005,4.5,4.54,4.45,4.46
2013-09-16 00:00:00.005,4.49,4.51,4.45,4.46
2013-09-17 00:00:00.005,4.45,4.49,4.4,4.4
2013-09-18 00:00:00.005,4.42,4.44,4.39,4.41
2013-09-23 00:00:00.005,4.42,4.44,4.4,4.42
2013-09-24 00:00:00.005,4.41,4.42,4.32,4.35
2013-09-25 00:00:00.005,4.35,4.37,4.32,4.33
2013-09-26 00:00:00.005,4.32,4.33,4.24,4.28
2013-09-27 00:00:00.005,4.27,4.29,4.26,4.28
2013-09-30 00:00:00.005,4.29,4.35,4.28,4.3
2013-10-08 00:00:00.005,4.29,4.3,4.25,4.29
2013-10-09 00:00:00.005,4.28,4.3,4.26,4.3
2013-10-10 00:00:00.005,4.29,4.3,4.26,4.27
2013-10-11 00:00:00.005,4.29,4.37,4.28,4.36
2013-10-14 00:00:00.005,4.35,4.4,4.31,4.32
2013-10-15 00:00:00.005,4.32,4.33,4.24,4.25
2013-10-16 00:00:00.005,4.25,4.28,4.25,4.26
2013-10-17 00:00:00.005,4.28,4.32,4.25,4.26
2013-10-18 00:00:00.005,4.27,4.28,4.25,4.27
2013-10-21 00:00:00.005,4.26,4.31,4.25,4.3
2013-10-22 00:00:00.005,4.3,4.3,4.26,4.27
2013-10-23 00:00:00.005,4.28,4.32,4.26,4.27
2013-10-24 00:00:00.005,4.26,4.26,4.23,4.23
2013-10-25 00:00:00.005,4.23,4.26,4.19,4.21
2013-10-28 00:00:00.005,4.21,4.25,4.2,4.21
2013-10-29 00:00:00.005,4.22,4.3,4.22,4.27
2013-10-30 00:00:00.005,4.27,4.29,4.24,4.28
2013-10-31 00:00:00.005,4.29,4.31,4.26,4.28
2013-11-01 00:00:00.005,4.29,4.34,4.27,4.32
2013-11-04 00:00:00.005,4.35,4.35,4.28,4.31
2013-11-05 00:00:00.005,4.28,4.32,4.26,4.31
2013-11-06 00:00:00.005,4.28,4.32,4.27,4.29
2013-11-07 00:00:00.005,4.3,4.33,4.27,4.32
2013-11-08 00:00:00.005,4.32,4.34,4.3,4.31
2013-11-11 00:00:00.005,4.3,4.36,4.29,4.34
