,OPEN,HIGH,LOW,CLOSE
2013-08-26 00:00:00.005,33.96,34.61,33.61,34.46
2013-08-27 00:00:00.005,34.45,34.46,34.07,34.31
2013-08-28 00:00:00.005,33.98,34.07,33.52,33.69
2013-08-29 00:00:00.005,33.92,34.09,33.55,33.77
2013-08-30 00:00:00.005,34.1,35.53,34.05,34.86
2013-09-02 00:00:00.005,35.0,35.66,35.0,35.16
2013-09-03 00:00:00.005,35.38,36.21,35.34,36.08
2013-09-04 00:00:00.005,36.08,36.1,35.61,35.73
2013-09-05 00:00:00.005,35.8,36.06,35.6,35.75
2013-09-06 00:00:00.005,35.6,36.02,35.47,35.77
2013-09-09 00:00:00.005,35.81,37.99,35.81,37.61
2013-09-10 00:00:00.005,37.8,38.23,37.48,38.16
2013-09-11 00:00:00.005,38.65,39.8,38.08,38.1
2013-09-12 00:00:00.005,38.0,39.5,37.52,38.64
2013-09-13 00:00:00.005,38.36,38.78,37.53,37.6
2013-09-16 00:00:00.005,38.05,38.26,37.3,37.94
2013-09-17 00:00:00.005,37.9,39.11,37.6,37.78
2013-09-18 00:00:00.005,37.7,38.17,37.59,37.69
2013-09-23 00:00:00.005,37.94,38.51,37.88,38.19
2013-09-24 00:00:00.005,38.0,38.1,36.5,36.91
2013-09-25 00:00:00.005,36.81,37.19,36.49,36.71
2013-09-26 00:00:00.005,36.5,36.5,35.49,35.6
2013-09-27 00:00:00.005,35.61,35.98,35.58,35.81
2013-09-30 00:00:00.005,35.94,36.15,35.55,35.7
2013-10-08 00:00:00.005,35.41,36.1,35.27,35.91
2013-10-09 00:00:00.005,35.75,36.31,35.5,36.18
2013-10-10 00:00:00.005,36.3,36.32,35.36,35.56
2013-10-11 00:00:00.005,35.85,36.41,35.69,36.4
2013-10-14 00:00:00.005,36.45,37.43,36.09,36.91
2013-10-15 00:00:00.005,37.0,37.1,36.61,36.85
2013-10-16 00:00:00.005,36.82,36.82,35.6,35.86
2013-10-17 00:00:00.005,36.14,36.22,35.56,35.58
2013-10-18 00:00:00.005,35.63,36.09,35.53,35.71
2013-10-21 00:00:00.005,35.7,36.22,35.3,36.12
2013-10-22 00:00:00.005,36.0,36.06,35.48,35.64
2013-10-23 00:00:00.005,35.74,36.29,35.49,35.61
2013-10-24 00:00:00.005,35.56,35.56,34.95,34.99
2013-10-25 00:00:00.005,35.15,35.44,34.79,35.26
2013-10-28 00:00:00.005,35.89,35.99,35.35,35.6
2013-10-29 00:00:00.005,35.75,37.14,35.61,36.76
2013-10-30 00:00:00.005,36.79,37.47,36.6,37.39
2013-10-31 00:00:00.005,37.28,37.33,36.75,36.82
2013-11-01 00:00:00.005,36.82,37.99,36.82,37.56
2013-11-04 00:00:00.005,37.7,37.94,37.01,37.13
2013-11-05 00:00:00.005,36.99,36.99,36.06,36.74
2013-11-06 00:00:00.005,36.52,36.99,36.45,36.61
2013-11-07 00:00:00.005,36.79,36.97,36.3,36.55
2013-11-08 00:00:00.005,36.23,36.69,36.06,36.08
2013-11-11 00:00:00.005,36.0,36.45,35.95,36.25
2013-11-12 00:00:00.005,36.51,37.48,36.51,37.37
2013-11-13 00:00:00.005,36.9,37.1,36.2,36.27
2013-11-14 00:00:00.005,36.41,36.99,36.37,36.74
2013-11-15 00:00:00.005,36.78,38.44,36.78,38.18
2013-11-18 00:00:00.005,38.89,41.4,38.45,41.14
2013-11-19 00:00:00.005,41.1,41.88,40.6,40.78
2013-11-20 00:00:00.005,41.19,41.37,40.4,41.0
2013-11-21 00:00:00.005,40.79,40.84,39.5,40.01
2013-11-22 00:00:00.005,40.11,40.41,39.55,40.08
2013-11-25 00:00:00.005,40.0,41.84,39.68,40.41
2013-11-26 00:00:00.005,40.6,40.9,40.16,40.55
2013-11-27 00:00:00.005,40.55,41.98,40.32,41.44
2013-11-28 00:00:00.005,41.59,42.38,41.45,41.49
2013-11-29 00:00:00.005,41.6,41.8,41.2,41.56
2013-12-02 00:00:00.005,41.43,43.3,41.43,42.89
2013-12-03 00:00:00.005,42.6,43.35,41.91,42.99
2013-12-04 00:00:00.005,42.83,44.66,42.73,44.25
2013-12-05 00:00:00.005,44.21,44.5,43.88,44.02
2013-12-06 00:00:00.005,44.12,44.5,42.44,42.91
2013-12-09 00:00:00.005,43.6,43.91,42.5,42.91
2013-12-10 00:00:00.005,42.98,43.5,42.86,43.19
2013-12-11 00:00:00.005,42.82,42.82,41.47,41.73
2013-12-12 00:00:00.005,41.49,41.96,41.0,41.52
2013-12-13 00:00:00.005,41.0,42.37,40.76,42.28
2013-12-16 00:00:00.005,42.18,42.68,41.75,42.02
2013-12-17 00:00:00.005,42.02,42.22,41.16,41.99
2013-12-18 00:00:00.005,41.76,42.2,41.65,41.81
2013-12-19 00:00:00.005,42.2,42.4,40.85,40.9
2013-12-20 00:00:00.005,40.81,41.22,38.61,38.97
