,OPEN,HIGH,LOW,CLOSE
2013-08-26 00:00:00.005,3.87,3.98,3.82,3.96
2013-08-27 00:00:00.005,3.96,4.09,3.94,4.02
2013-08-28 00:00:00.005,4.0,4.39,3.95,4.17
2013-08-29 00:00:00.005,4.12,4.28,4.02,4.06
2013-08-30 00:00:00.005,4.05,4.27,4.02,4.11
2013-09-02 00:00:00.005,4.08,4.52,3.95,4.33
2013-09-03 00:00:00.005,4.32,4.64,4.23,4.5
2013-09-04 00:00:00.005,4.41,4.6,4.32,4.43
2013-09-05 00:00:00.005,4.37,4.59,4.21,4.51
2013-09-06 00:00:00.005,4.53,4.92,4.52,4.65
2013-09-09 00:00:00.005,4.7,4.85,4.55,4.61
2013-09-10 00:00:00.005,4.64,5.0,4.55,4.95
2013-09-11 00:00:00.005,5.17,5.45,4.79,5.11
2013-09-12 00:00:00.005,5.02,5.15,4.89,4.91
2013-09-13 00:00:00.005,4.94,4.99,4.74,4.82
2013-09-16 00:00:00.005,4.79,4.85,4.66,4.68
2013-09-17 00:00:00.005,4.66,4.73,4.45,4.7
2013-09-18 00:00:00.005,4.66,4.72,4.57,4.65
2013-09-23 00:00:00.005,4.61,4.73,4.6,4.7
2013-09-24 00:00:00.005,4.68,4.89,4.62,4.81
2013-09-25 00:00:00.005,4.85,5.1,4.85,4.99
2013-09-26 00:00:00.005,4.95,4.95,4.64,4.66
2013-09-27 00:00:00.005,4.59,4.68,4.5,4.58
2013-09-30 00:00:00.005,4.61,4.71,4.58,4.69
2013-10-08 00:00:00.005,4.63,4.99,4.53,4.98
2013-10-09 00:00:00.005,4.98,5.06,4.86,4.94
2013-10-10 00:00:00.005,4.93,5.17,4.91,5.07
2013-10-11 00:00:00.005,5.08,5.25,5.04,5.17
2013-10-14 00:00:00.005,5.21,5.68,5.08,5.55
2013-10-15 00:00:00.005,5.5,5.52,5.27,5.41
2013-10-16 00:00:00.005,5.4,5.51,5.15,5.46
2013-10-17 00:00:00.005,5.43,5.63,5.34,5.49
2013-10-18 00:00:00.005,5.43,5.5,5.29,5.32
2013-10-21 00:00:00.005,5.34,5.45,5.26,5.35
2013-10-22 00:00:00.005,5.33,5.39,5.22,5.27
2013-10-23 00:00:00.005,5.25,5.26,4.99,5.01
2013-10-24 00:00:00.005,4.99,5.09,4.78,4.82
2013-10-25 00:00:00.005,4.85,4.9,4.65,4.7
2013-10-28 00:00:00.005,4.7,4.81,4.69,4.8
2013-10-29 00:00:00.005,4.81,4.82,4.4,4.59
2013-10-30 00:00:00.005,4.59,4.68,4.51,4.64
2013-10-31 00:00:00.005,4.6,4.67,4.55,4.56
2013-11-01 00:00:00.005,4.55,4.59,4.49,4.56
2013-11-04 00:00:00.005,4.56,4.68,4.55,4.62
2013-11-05 00:00:00.005,4.62,4.73,4.55,4.72
2013-11-06 00:00:00.005,4.73,4.79,4.62,4.64
2013-11-07 00:00:00.005,4.61,4.72,4.58,4.65
2013-11-08 00:00:00.005,4.6,4.65,4.38,4.41
2013-11-11 00:00:00.005,4.41,4.45,4.2,4.35
2013-11-12 00:00:00.005,4.36,4.47,4.33,4.44
2013-11-13 00:00:00.005,4.42,4.42,4.29,4.3
2013-11-14 00:00:00.005,4.28,4.37,4.28,4.36
2013-11-15 00:00:00.005,4.37,4.53,4.34,4.47
2013-11-18 00:00:00.005,4.48,4.63,4.48,4.56
2013-11-19 00:00:00.005,4.58,4.62,4.52,4.59
2013-11-20 00:00:00.005,4.59,4.62,4.5,4.6
2013-11-21 00:00:00.005,4.59,4.73,4.54,4.65
2013-11-22 00:00:00.005,4.65,4.69,4.55,4.57
2013-11-25 00:00:00.005,4.59,4.59,4.52,4.54
2013-11-26 00:00:00.005,4.51,4.62,4.46,4.56
2013-11-27 00:00:00.005,4.56,4.61,4.49,4.57
2013-11-28 00:00:00.005,4.59,4.71,4.57,4.61
2013-11-29 00:00:00.005,4.61,4.66,4.49,4.54
2013-12-02 00:00:00.005,4.42,4.46,4.25,4.29
2013-12-03 00:00:00.005,4.32,4.41,4.29,4.38
2013-12-04 00:00:00.005,4.4,4.54,4.38,4.45
2013-12-05 00:00:00.005,4.46,4.5,4.42,4.43
2013-12-06 00:00:00.005,4.44,4.47,4.38,4.4
2013-12-09 00:00:00.005,4.4,4.43,4.35,4.38
2013-12-10 00:00:00.005,4.38,4.51,4.38,4.47
2013-12-11 00:00:00.005,4.44,4.45,4.36,4.37
2013-12-12 00:00:00.005,4.36,4.43,4.36,4.38
2013-12-13 00:00:00.005,4.38,4.41,4.31,4.4
2013-12-16 00:00:00.005,4.4,4.4,4.25,4.26
2013-12-17 00:00:00.005,4.27,4.31,4.18,4.19
2013-12-18 00:00:00.005,4.22,4.24,4.15,4.18
2013-12-19 00:00:00.005,4.19,4.25,4.17,4.17
2013-12-20 00:00:00.005,4.19,4.2,4.08,4.1
2013-12-23 00:00:00.005,4.1,4.1,3.95,3.99
2013-12-24 00:00:00.005,3.99,4.11,3.98,4.03
2013-12-25 00:00:00.005,4.03,4.07,4.01,4.04
2013-12-26 00:00:00.005,4.05,4.05,3.9,3.91
2013-12-27 00:00:00.005,3.9,4.01,3.9,4.01
2013-12-30 00:00:00.005,4.0,4.09,4.0,4.07
2013-12-31 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-02 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-03 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-06 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-07 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-08 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-09 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-10 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-13 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-14 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-15 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-16 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-17 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-20 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-21 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-22 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-23 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-24 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-27 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-28 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-29 00:00:00.005,4.07,4.07,4.07,4.07
2014-01-30 00:00:00.005,4.07,4.07,4.07,4.07
