,OPEN,HIGH,LOW,CLOSE
2013-08-26 00:00:00.005,3.92,4.03,3.92,4.02
2013-08-27 00:00:00.005,4.0,4.23,3.99,4.1
2013-08-28 00:00:00.005,4.07,4.24,4.01,4.15
2013-08-29 00:00:00.005,4.13,4.13,4.06,4.08
2013-08-30 00:00:00.005,4.08,4.2,4.07,4.15
2013-09-02 00:00:00.005,4.16,4.22,4.05,4.12
2013-09-03 00:00:00.005,4.12,4.16,4.08,4.15
2013-09-04 00:00:00.005,4.14,4.18,4.08,4.1
2013-09-05 00:00:00.005,4.1,4.11,3.99,4.01
2013-09-06 00:00:00.005,4.0,4.08,3.99,4.06
2013-09-09 00:00:00.005,4.04,4.24,4.04,4.2
2013-09-10 00:00:00.005,4.21,4.53,4.18,4.39
2013-09-11 00:00:00.005,4.4,4.65,4.36,4.45
2013-09-12 00:00:00.005,4.45,4.53,4.4,4.43
2013-09-13 00:00:00.005,4.5,4.61,4.39,4.44
2013-09-16 00:00:00.005,4.42,4.42,4.27,4.29
2013-09-17 00:00:00.005,4.3,4.3,4.15,4.17
2013-09-18 00:00:00.005,4.17,4.22,4.12,4.13
2013-09-23 00:00:00.005,4.15,4.2,4.11,4.19
2013-09-24 00:00:00.005,4.18,4.19,4.08,4.13
2013-09-25 00:00:00.005,4.15,4.16,4.06,4.08
2013-09-26 00:00:00.005,4.07,4.08,3.98,3.99
2013-09-27 00:00:00.005,3.99,4.02,3.99,4.02
2013-09-30 00:00:00.005,4.04,4.06,4.03,4.04
2013-10-08 00:00:00.005,4.02,4.06,3.97,4.06
2013-10-09 00:00:00.005,4.04,4.07,3.99,4.06
2013-10-10 00:00:00.005,4.07,4.08,4.0,4.03
2013-10-11 00:00:00.005,4.04,4.14,4.03,4.11
2013-10-14 00:00:00.005,4.11,4.13,4.08,4.11
2013-10-15 00:00:00.005,4.11,4.13,4.06,4.09
2013-10-16 00:00:00.005,4.08,4.08,4.01,4.03
2013-10-17 00:00:00.005,4.02,4.07,4.01,4.02
2013-10-18 00:00:00.005,4.03,4.04,4.0,4.01
2013-10-21 00:00:00.005,4.03,4.04,3.98,4.04
2013-10-22 00:00:00.005,4.03,4.06,4.01,4.04
2013-10-23 00:00:00.005,4.03,4.12,4.0,4.01
2013-10-24 00:00:00.005,4.01,4.02,3.98,3.99
2013-10-25 00:00:00.005,4.0,4.01,3.9,3.92
2013-10-28 00:00:00.005,3.92,3.94,3.88,3.92
2013-10-29 00:00:00.005,3.92,3.97,3.84,3.89
2013-10-30 00:00:00.005,3.9,3.98,3.88,3.97
2013-10-31 00:00:00.005,3.94,3.96,3.92,3.94
2013-11-01 00:00:00.005,3.93,3.96,3.92,3.96
2013-11-04 00:00:00.005,3.98,3.99,3.91,3.93
2013-11-05 00:00:00.005,3.91,3.94,3.88,3.93
2013-11-06 00:00:00.005,3.93,3.94,3.9,3.91
2013-11-07 00:00:00.005,3.91,3.92,3.89,3.91
2013-11-08 00:00:00.005,3.9,3.91,3.87,3.88
2013-11-11 00:00:00.005,3.88,3.89,3.84,3.87
2013-11-12 00:00:00.005,3.88,3.91,3.87,3.9
2013-11-13 00:00:00.005,3.89,3.89,3.84,3.86
2013-11-14 00:00:00.005,3.86,3.9,3.84,3.87
2013-11-15 00:00:00.005,3.89,3.97,3.88,3.92
2013-11-18 00:00:00.005,3.94,4.01,3.92,4.01
2013-11-19 00:00:00.005,4.01,4.03,3.97,3.98
2013-11-20 00:00:00.005,3.99,4.14,3.98,4.12
2013-11-21 00:00:00.005,4.1,4.28,4.09,4.21
2013-11-22 00:00:00.005,4.24,4.26,4.14,4.15
2013-11-25 00:00:00.005,4.13,4.19,4.1,4.11
2013-11-26 00:00:00.005,4.11,4.16,4.09,4.12
2013-11-27 00:00:00.005,4.13,4.17,4.1,4.15
2013-11-28 00:00:00.005,4.16,4.23,4.14,4.17
2013-11-29 00:00:00.005,4.18,4.24,4.17,4.19
2013-12-02 00:00:00.005,4.16,4.2,4.07,4.13
2013-12-03 00:00:00.005,4.13,4.15,4.08,4.14
2013-12-04 00:00:00.005,4.13,4.31,4.11,4.27
2013-12-05 00:00:00.005,4.27,4.27,4.19,4.21
2013-12-06 00:00:00.005,4.2,4.22,4.14,4.19
2013-12-09 00:00:00.005,4.2,4.22,4.15,4.16
2013-12-10 00:00:00.005,4.16,4.2,4.13,4.15
2013-12-11 00:00:00.005,4.13,4.14,4.04,4.06
2013-12-12 00:00:00.005,4.05,4.09,4.04,4.07
2013-12-13 00:00:00.005,4.02,4.07,4.0,4.07
2013-12-16 00:00:00.005,4.07,4.08,3.95,3.99
2013-12-17 00:00:00.005,3.99,4.0,3.96,3.98
2013-12-18 00:00:00.005,3.98,3.99,3.96,3.99
2013-12-19 00:00:00.005,3.99,4.01,3.95,3.96
2013-12-20 00:00:00.005,3.97,3.97,3.88,3.89
2013-12-23 00:00:00.005,3.9,3.91,3.85,3.88
2013-12-24 00:00:00.005,3.92,3.95,3.9,3.92
2013-12-25 00:00:00.005,3.93,3.94,3.89,3.93
2013-12-26 00:00:00.005,3.91,3.92,3.86,3.87
2013-12-27 00:00:00.005,3.88,3.95,3.83,3.94
2013-12-30 00:00:00.005,3.94,3.95,3.91,3.92
2013-12-31 00:00:00.005,3.9,3.96,3.88,3.95
2014-01-02 00:00:00.005,3.94,3.95,3.91,3.93
2014-01-03 00:00:00.005,3.91,3.92,3.86,3.88
2014-01-06 00:00:00.005,3.87,3.87,3.79,3.82
2014-01-07 00:00:00.005,3.8,3.83,3.78,3.81
2014-01-08 00:00:00.005,3.82,3.85,3.78,3.8
2014-01-09 00:00:00.005,3.8,3.82,3.75,3.75
2014-01-10 00:00:00.005,3.75,3.76,3.71,3.74
2014-01-13 00:00:00.005,3.74,3.77,3.71,3.73
2014-01-14 00:00:00.005,3.72,3.77,3.71,3.75
2014-01-15 00:00:00.005,3.74,3.77,3.72,3.75
2014-01-16 00:00:00.005,3.75,3.77,3.72,3.76
2014-01-17 00:00:00.005,3.76,3.76,3.71,3.72
2014-01-20 00:00:00.005,3.72,3.73,3.7,3.73
2014-01-21 00:00:00.005,3.74,3.79,3.72,3.76
2014-01-22 00:00:00.005,3.77,3.84,3.75,3.83
2014-01-23 00:00:00.005,3.82,3.83,3.79,3.81
2014-01-24 00:00:00.005,3.78,3.84,3.75,3.81
2014-01-27 00:00:00.005,3.79,3.79,3.75,3.76
2014-01-28 00:00:00.005,3.76,3.79,3.74,3.79
2014-01-29 00:00:00.005,3.79,3.81,3.74,3.75
2014-01-30 00:00:00.005,3.75,3.77,3.72,3.73
2014-02-07 00:00:00.005,3.71,3.75,3.69,3.74
2014-02-10 00:00:00.005,3.74,3.82,3.73,3.81
2014-02-11 00:00:00.005,3.8,3.85,3.79,3.84
2014-02-12 00:00:00.005,3.82,3.85,3.81,3.83
2014-02-13 00:00:00.005,3.82,3.89,3.8,3.83
2014-02-14 00:00:00.005,3.83,3.9,3.83,3.88
2014-02-17 00:00:00.005,3.89,3.91,3.85,3.89
2014-02-18 00:00:00.005,3.88,3.91,3.81,3.83
2014-02-19 00:00:00.005,3.82,3.94,3.81,3.9
2014-02-20 00:00:00.005,3.87,3.92,3.85,3.85
2014-02-21 00:00:00.005,3.87,3.9,3.8,3.82
2014-02-24 00:00:00.005,3.81,3.81,3.72,3.74
2014-02-25 00:00:00.005,3.74,3.75,3.68,3.69
2014-02-26 00:00:00.005,3.7,3.7,3.65,3.68
2014-02-27 00:00:00.005,3.69,3.69,3.63,3.66
2014-02-28 00:00:00.005,3.65,3.7,3.63,3.69
2014-03-03 00:00:00.005,3.68,3.75,3.66,3.71
2014-03-04 00:00:00.005,3.71,3.71,3.65,3.69
2014-03-05 00:00:00.005,3.68,3.7,3.64,3.65
2014-03-06 00:00:00.005,3.66,3.67,3.62,3.65
2014-03-07 00:00:00.005,3.64,3.68,3.64,3.64
2014-03-10 00:00:00.005,3.59,3.59,3.45,3.46
2014-03-11 00:00:00.005,3.46,3.49,3.43,3.49
2014-03-12 00:00:00.005,3.49,3.52,3.46,3.49
2014-03-13 00:00:00.005,3.49,3.53,3.48,3.52
2014-03-14 00:00:00.005,3.5,3.51,3.47,3.5
2014-03-17 00:00:00.005,3.51,3.58,3.48,3.54
2014-03-18 00:00:00.005,3.53,3.54,3.49,3.51
2014-03-19 00:00:00.005,3.5,3.5,3.43,3.47
2014-03-20 00:00:00.005,3.46,3.48,3.43,3.44
2014-03-21 00:00:00.005,3.41,3.52,3.41,3.51
2014-03-24 00:00:00.005,3.51,3.58,3.48,3.58
2014-03-25 00:00:00.005,3.58,3.6,3.53,3.56
2014-03-26 00:00:00.005,3.54,3.57,3.51,3.53
2014-03-27 00:00:00.005,3.52,3.55,3.44,3.51
2014-03-28 00:00:00.005,3.51,3.51,3.46,3.47
2014-03-31 00:00:00.005,3.47,3.47,3.42,3.44
2014-04-01 00:00:00.005,3.44,3.48,3.43,3.46
2014-04-02 00:00:00.005,3.46,3.51,3.45,3.5
2014-04-03 00:00:00.005,3.53,3.53,3.47,3.47
