OPEN,HIGH,LOW,CLOSE,UPDOWN
6.34,6.409999999999999,6.318,6.324,1.0
6.394,6.536,6.318,6.446000000000001,1.0
6.617999999999999,6.831999999999999,6.508,6.672,-1.0
6.47,6.569999999999999,6.333333333333333,6.376666666666666,-1.0
6.322,6.394,6.208,6.26,1.0
6.02,6.14,6.02,6.09,1.0
6.15,6.255000000000001,6.1025,6.1825,1.0
6.296,6.489999999999999,6.244000000000001,6.311999999999999,1.0
6.612,6.814,6.42,6.651999999999999,-1.0
6.166,6.306,5.930000000000001,6.076,-1.0
5.914,5.996,5.795999999999999,5.878,1.0
5.811999999999999,5.906,5.694,5.816,1.0
5.949999999999999,6.062,5.894,5.98,1.0
5.984,6.098,5.965999999999999,6.0280000000000005,-1.0
5.918,6.014000000000001,5.81,5.908,1.0
6.07,6.216,5.978,6.140000000000001,-1.0
6.014,6.05,5.868,5.91,-1.0
5.696,5.792,5.617999999999999,5.676,1.0
5.69,5.8149999999999995,5.64,5.695,-1.0
5.725,5.755,5.640000000000001,5.715,-1.0
5.412000000000001,5.45,5.206,5.2620000000000005,-1.0
4.9959999999999996,5.044,4.906000000000001,4.964,1.0
4.854,4.9399999999999995,4.814,4.89,-1.0
5.0125,5.0275,4.9525,4.9825,1.0
5.01,5.08,4.94,5.05,1.0
5.202,5.294,5.16,5.244,1.0
5.348,5.432,5.3,5.358,-1.0
5.228,5.284,5.094,5.1899999999999995,-1.0
5.25,5.318,5.178,5.242,1.0
5.01,5.112,4.914,5.014,1.0
5.176,5.346000000000001,5.0920000000000005,5.232,1.0
5.279999999999999,5.382,5.206,5.284000000000001,-1.0
5.188,5.2700000000000005,5.118,5.184,1.0
5.2924999999999995,5.4075,5.2575,5.369999999999999,1.0
5.572,5.784,5.529999999999999,5.667999999999999,1.0
5.938000000000001,6.3020000000000005,5.864,6.1259999999999994,-1.0
6.0,6.183333333333334,5.7,5.93,-1.0
5.4319999999999995,5.482,5.214,5.316,-1.0
5.03,5.078,4.936000000000001,5.004,-1.0
4.848,4.888,4.806,4.838,-1.0
4.854,4.878,4.799999999999999,4.824000000000001,1.0
4.8325,4.895,4.79,4.8675,1.0
4.9159999999999995,4.982,4.869999999999999,4.934,1.0
5.022,5.140000000000001,4.944,5.066,1.0
5.093999999999999,5.178,5.055999999999999,5.13,1.0
5.128,5.176,5.068,5.134,1.0
5.212000000000001,5.328,5.174,5.264,1.0
5.3500000000000005,5.438,5.302,5.398000000000001,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.510000000000001,5.510000000000001,5.510000000000001,5.510000000000001,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
5.51,5.51,5.51,5.51,0.0
7.404000000000001,7.404000000000001,7.404000000000001,7.404000000000001,1.0
10.662,11.222,10.266,11.124,-1.0
11.606,11.806,11.004000000000001,11.334,-1.0
10.216,10.482,9.924000000000001,10.192,1.0
9.816666666666666,10.06,9.573333333333332,9.853333333333333,1.0
10.64,11.036,10.437999999999999,10.846,1.0
11.091999999999999,11.565999999999999,10.98,11.356,1.0
12.168000000000001,12.716,11.873999999999999,12.236,1.0
12.338,12.782,12.186,12.528,-1.0
12.074000000000002,12.28,11.645999999999999,11.803999999999998,1.0
11.216,11.489999999999998,11.046,11.309999999999999,1.0
12.04,12.469999999999999,11.965,12.405,-1.0
12.396666666666667,12.546666666666667,12.176666666666668,12.35,1.0
13.642,14.09,13.27,13.86,1.0
14.184000000000001,14.76,13.952000000000002,14.408000000000001,1.0
15.35,15.734,15.076000000000002,15.402000000000001,1.0
17.18,17.742,16.698,17.47,1.0
17.186,17.788,16.612000000000002,17.316,-1.0
17.7825,18.1475,17.13,17.630000000000003,1.0
18.048000000000002,19.068,17.648000000000003,18.490000000000002,1.0
19.206,19.954,18.747999999999998,19.222,1.0
21.314999999999998,22.6625,20.9,22.202499999999997,1.0
21.990000000000002,22.764,21.206,22.003999999999998,1.0
25.663999999999998,27.227999999999998,25.412,26.514,-1.0
28.924,29.827999999999996,27.363999999999997,28.682,-1.0
28.595999999999997,29.172000000000004,27.034,28.023999999999994,-1.0
29.171999999999997,30.002,27.706,29.101999999999997,1.0
29.272,30.494,28.6,29.95,-1.0
29.85,30.406,27.97,28.796000000000003,-1.0
23.160000000000004,23.627499999999998,21.555,21.965,-1.0
17.292,18.381999999999998,15.907999999999998,16.547999999999995,-1.0
11.538,12.154,10.815999999999999,11.402000000000001,1.0
13.723999999999998,14.437999999999999,13.254,14.16,1.0
15.666,16.491999999999997,15.190000000000001,15.921999999999997,-1.0
14.012,14.895999999999997,13.382,13.852,1.0
12.937999999999999,13.547999999999998,12.351999999999999,13.120000000000001,1.0
15.75,16.554,15.522,16.246,-1.0
15.99,16.788,15.083999999999998,15.9,-1.0
12.132000000000001,12.687999999999999,11.67,12.03,-1.0
10.993333333333332,11.450000000000001,10.276666666666667,10.290000000000001,1.0
10.134,10.807999999999998,9.854000000000001,10.526,-1.0
10.05,10.535999999999998,9.624,9.867999999999999,1.0
10.914,11.394000000000002,10.617999999999999,11.143999999999998,1.0
10.78,11.083333333333334,10.513333333333334,10.886666666666665,1.0
11.42,12.129999999999999,11.215,12.01,1.0
13.744,14.614,13.456,14.202000000000002,1.0
14.616,15.084,14.128,14.628,1.0
15.674000000000001,16.244,15.142,15.868,1.0
14.431999999999999,15.282,14.280000000000001,14.975999999999999,1.0
18.875999999999998,20.112000000000002,18.412,19.758000000000003,1.0
20.448,21.241999999999997,19.887999999999998,20.508000000000003,-1.0
18.282,18.82,17.374000000000002,17.85,1.0
17.040000000000003,17.8,16.288,17.21,1.0
19.78,21.028,19.198,20.546,1.0
23.838,25.166000000000004,23.214000000000002,24.4,1.0
24.874,26.174,24.368000000000002,25.194,1.0
27.095,27.924999999999997,26.34,27.4025,-1.0
24.169999999999998,25.107999999999997,22.526,23.523999999999997,0.0
21.478,21.478,21.478,21.478,1.0
14.894,15.622,14.538,14.962,-1.0
12.596,12.959999999999999,11.92,12.314,1.0
11.610000000000001,11.953999999999999,11.245999999999999,11.656,1.0
12.24,12.931999999999999,12.042000000000002,12.658,-1.0
13.044,13.296000000000001,12.383999999999999,12.702000000000002,-1.0
10.690000000000001,11.168,10.23,10.596,1.0
10.739999999999998,11.05,10.424000000000001,10.824,1.0
11.284,11.982,11.163999999999998,11.692,1.0
